"","sampledate","Source","Pext_kgday","Yr"
"500",2014-09-11,"Pstreams_kgday",18.1603991141742,"2014"
"501",2014-09-12,"Pstreams_kgday",18.6948145793683,"2014"
"502",2014-09-13,"Pstreams_kgday",17.5685952487287,"2014"
"503",2014-09-14,"Pstreams_kgday",14.3885422459514,"2014"
"504",2014-09-15,"Pstreams_kgday",20.8967879024289,"2014"
"505",2015-07-15,"Pstreams_kgday",26.1111832739461,"2015"
"506",2015-07-16,"Pstreams_kgday",27.0078112268067,"2015"
"507",2015-07-17,"Pstreams_kgday",46.633755996324,"2015"
"508",2015-07-18,"Pstreams_kgday",119.318785596747,"2015"
"509",2015-07-19,"Pstreams_kgday",77.7785837393939,"2015"
"510",2015-07-20,"Pstreams_kgday",35.7278478973019,"2015"
"511",2015-07-21,"Pstreams_kgday",26.9783472127376,"2015"
"512",2015-07-22,"Pstreams_kgday",23.5894111379645,"2015"
"513",2015-07-23,"Pstreams_kgday",20.6042584900229,"2015"
"514",2015-07-24,"Pstreams_kgday",17.9102791339339,"2015"
"515",2015-07-25,"Pstreams_kgday",21.1859259714847,"2015"
"516",2015-07-26,"Pstreams_kgday",20.5359546416847,"2015"
"517",2015-07-27,"Pstreams_kgday",17.8347451810298,"2015"
"518",2015-07-28,"Pstreams_kgday",18.8602052761717,"2015"
"519",2015-07-29,"Pstreams_kgday",13.7334229780354,"2015"
"520",2015-07-30,"Pstreams_kgday",21.2884270451204,"2015"
"521",2015-07-31,"Pstreams_kgday",17.7968664077073,"2015"
"522",2015-08-01,"Pstreams_kgday",15.9656945658417,"2015"
"523",2015-08-02,"Pstreams_kgday",11.5468146925322,"2015"
"524",2015-08-03,"Pstreams_kgday",18.0167724467996,"2015"
"525",2015-08-04,"Pstreams_kgday",14.7907613661356,"2015"
"526",2015-08-05,"Pstreams_kgday",15.4706718348108,"2015"
"527",2015-08-06,"Pstreams_kgday",12.7161069137655,"2015"
"528",2015-08-07,"Pstreams_kgday",16.9145670389229,"2015"
"529",2015-08-08,"Pstreams_kgday",19.0407838972189,"2015"
"530",2015-08-09,"Pstreams_kgday",14.8288491027405,"2015"
"531",2015-08-10,"Pstreams_kgday",14.8930525862019,"2015"
"532",2015-08-11,"Pstreams_kgday",13.8347760399356,"2015"
"533",2015-08-12,"Pstreams_kgday",13.4119270122865,"2015"
"534",2015-08-13,"Pstreams_kgday",11.5432866490786,"2015"
"535",2015-08-14,"Pstreams_kgday",14.9334668176216,"2015"
"536",2015-08-15,"Pstreams_kgday",11.5757125551646,"2015"
"537",2015-08-16,"Pstreams_kgday",11.7036003590141,"2015"
"538",2015-08-17,"Pstreams_kgday",23.0593211550357,"2015"
"539",2015-08-18,"Pstreams_kgday",49.062551381751,"2015"
"540",2015-08-19,"Pstreams_kgday",153.686836710661,"2015"
"541",2015-08-20,"Pstreams_kgday",43.7393376254529,"2015"
"542",2015-08-21,"Pstreams_kgday",14.2874128356722,"2015"
"543",2015-08-22,"Pstreams_kgday",13.0397345480121,"2015"
"544",2015-08-23,"Pstreams_kgday",16.581756554171,"2015"
"545",2015-08-24,"Pstreams_kgday",15.0985947586478,"2015"
"546",2015-08-25,"Pstreams_kgday",13.5918088914577,"2015"
"547",2015-08-26,"Pstreams_kgday",10.4123721098603,"2015"
"548",2015-08-27,"Pstreams_kgday",11.632900146402,"2015"
"549",2015-08-28,"Pstreams_kgday",15.2367904760659,"2015"
"550",2015-08-29,"Pstreams_kgday",138.367046772294,"2015"
"551",2015-08-30,"Pstreams_kgday",48.1638451315916,"2015"
"552",2015-08-31,"Pstreams_kgday",26.8559737570598,"2015"
"553",2015-09-01,"Pstreams_kgday",17.8391889728468,"2015"
"554",2015-09-02,"Pstreams_kgday",15.3909000220364,"2015"
"555",2015-09-03,"Pstreams_kgday",14.6863286380312,"2015"
"556",2015-09-04,"Pstreams_kgday",11.5192593238855,"2015"
"557",2015-09-05,"Pstreams_kgday",10.8830058356684,"2015"
"558",2015-09-06,"Pstreams_kgday",11.1797789750892,"2015"
"559",2015-09-07,"Pstreams_kgday",13.1294979346068,"2015"
"560",2015-09-08,"Pstreams_kgday",15.5332518832215,"2015"
"561",2015-09-09,"Pstreams_kgday",15.707542837436,"2015"
"562",2015-09-10,"Pstreams_kgday",19.1885101585718,"2015"
"563",2015-09-11,"Pstreams_kgday",15.7138942166478,"2015"
"564",2015-09-12,"Pstreams_kgday",12.4229514641462,"2015"
"565",2015-09-13,"Pstreams_kgday",9.85932015257714,"2015"
"566",2015-09-14,"Pstreams_kgday",11.2487685880411,"2015"
"567",2015-09-15,"Pstreams_kgday",9.54827456129501,"2015"
"568",2016-07-14,"Pstreams_kgday",26.7832307812095,"2016"
"569",2016-07-15,"Pstreams_kgday",24.4746654502958,"2016"
"570",2016-07-16,"Pstreams_kgday",17.5886741800521,"2016"
"571",2016-07-17,"Pstreams_kgday",23.3245116596464,"2016"
"572",2016-07-18,"Pstreams_kgday",29.7756005003626,"2016"
"573",2016-07-19,"Pstreams_kgday",20.6017471197366,"2016"
"574",2016-07-20,"Pstreams_kgday",19.1413581150739,"2016"
"575",2016-07-21,"Pstreams_kgday",143.407020001361,"2016"
"576",2016-07-22,"Pstreams_kgday",814.660928409869,"2016"
"577",2016-07-23,"Pstreams_kgday",181.031599047437,"2016"
"578",2016-07-24,"Pstreams_kgday",254.986808218661,"2016"
"579",2016-07-25,"Pstreams_kgday",100.126156807531,"2016"
"580",2016-07-26,"Pstreams_kgday",53.6040895033876,"2016"
"581",2016-07-27,"Pstreams_kgday",34.722691810531,"2016"
"582",2016-07-28,"Pstreams_kgday",38.0274703480844,"2016"
"583",2016-07-29,"Pstreams_kgday",61.7419507641392,"2016"
"584",2016-07-30,"Pstreams_kgday",33.8334092371234,"2016"
"585",2016-07-31,"Pstreams_kgday",28.8011260841945,"2016"
"586",2016-08-01,"Pstreams_kgday",28.5157102812886,"2016"
"587",2016-08-02,"Pstreams_kgday",27.9838029734634,"2016"
"588",2016-08-03,"Pstreams_kgday",26.3304533041155,"2016"
"589",2016-08-04,"Pstreams_kgday",21.7691567211576,"2016"
"590",2016-08-05,"Pstreams_kgday",103.090857407953,"2016"
"591",2016-08-06,"Pstreams_kgday",74.8995179000459,"2016"
"592",2016-08-07,"Pstreams_kgday",47.6255642729569,"2016"
"593",2016-08-08,"Pstreams_kgday",32.829597888294,"2016"
"594",2016-08-09,"Pstreams_kgday",29.6440935627342,"2016"
"595",2016-08-10,"Pstreams_kgday",26.3913124629241,"2016"
"596",2016-08-11,"Pstreams_kgday",31.209494939835,"2016"
"597",2016-08-12,"Pstreams_kgday",31.5701086479054,"2016"
"598",2016-08-13,"Pstreams_kgday",36.5047291731744,"2016"
"599",2016-08-14,"Pstreams_kgday",32.2238184214127,"2016"
"600",2016-08-15,"Pstreams_kgday",29.4444030976941,"2016"
"601",2016-08-16,"Pstreams_kgday",23.1090767327498,"2016"
"602",2016-08-17,"Pstreams_kgday",36.927321980468,"2016"
"603",2016-08-18,"Pstreams_kgday",24.6835510459916,"2016"
"604",2016-08-19,"Pstreams_kgday",49.5399956627589,"2016"
"605",2016-08-20,"Pstreams_kgday",70.4587362997175,"2016"
"606",2016-08-21,"Pstreams_kgday",69.6322086575182,"2016"
"607",2016-08-22,"Pstreams_kgday",42.1400063968954,"2016"
"608",2016-08-23,"Pstreams_kgday",36.6026564371829,"2016"
"609",2016-08-24,"Pstreams_kgday",42.166087082927,"2016"
"610",2016-08-25,"Pstreams_kgday",37.7662004148543,"2016"
"611",2016-08-26,"Pstreams_kgday",33.3136045879118,"2016"
"612",2016-08-27,"Pstreams_kgday",102.966151839112,"2016"
"613",2016-08-28,"Pstreams_kgday",76.8229918895024,"2016"
"614",2016-08-29,"Pstreams_kgday",47.6005070283425,"2016"
"615",2016-08-30,"Pstreams_kgday",39.9084404528085,"2016"
"616",2016-08-31,"Pstreams_kgday",32.9526884111182,"2016"
"617",2016-09-01,"Pstreams_kgday",30.438579756969,"2016"
"618",2016-09-02,"Pstreams_kgday",29.379797566963,"2016"
"619",2016-09-03,"Pstreams_kgday",26.4886515539675,"2016"
"620",2016-09-04,"Pstreams_kgday",25.0308749292112,"2016"
"621",2016-09-05,"Pstreams_kgday",25.6394180638068,"2016"
"622",2016-09-06,"Pstreams_kgday",30.215278542308,"2016"
"623",2016-09-07,"Pstreams_kgday",238.949763671338,"2016"
"624",2016-09-08,"Pstreams_kgday",243.35188557248,"2016"
"625",2016-09-09,"Pstreams_kgday",114.643689667306,"2016"
"626",2016-09-10,"Pstreams_kgday",65.7834453466748,"2016"
"627",2016-09-11,"Pstreams_kgday",42.1973200235304,"2016"
"628",2016-09-12,"Pstreams_kgday",34.3506588654746,"2016"
"629",2016-09-13,"Pstreams_kgday",42.334605956259,"2016"
"630",2016-09-14,"Pstreams_kgday",37.3222397223292,"2016"
"631",2017-07-15,"Pstreams_kgday",54.8858277503644,"2017"
"632",2017-07-16,"Pstreams_kgday",70.0085838594521,"2017"
"633",2017-07-17,"Pstreams_kgday",58.7806165352449,"2017"
"634",2017-07-18,"Pstreams_kgday",52.4003148432179,"2017"
"635",2017-07-19,"Pstreams_kgday",67.2549692506439,"2017"
"636",2017-07-20,"Pstreams_kgday",833.542959633291,"2017"
"637",2017-07-21,"Pstreams_kgday",375.421184545775,"2017"
"638",2017-07-22,"Pstreams_kgday",874.767199307552,"2017"
"639",2017-07-23,"Pstreams_kgday",475.39858016525,"2017"
"640",2017-07-24,"Pstreams_kgday",266.184770072216,"2017"
"641",2017-07-25,"Pstreams_kgday",192.627877723578,"2017"
"642",2017-07-26,"Pstreams_kgday",185.115636353092,"2017"
"643",2017-07-27,"Pstreams_kgday",207.471764890032,"2017"
"644",2017-07-28,"Pstreams_kgday",158.305883821869,"2017"
"645",2017-07-29,"Pstreams_kgday",126.135922743495,"2017"
"646",2017-07-30,"Pstreams_kgday",104.058325425466,"2017"
"647",2017-07-31,"Pstreams_kgday",91.5255471933698,"2017"
"648",2017-08-01,"Pstreams_kgday",82.5402027495782,"2017"
"649",2017-08-02,"Pstreams_kgday",74.4221101254691,"2017"
"650",2017-08-03,"Pstreams_kgday",65.5497680788581,"2017"
"651",2017-08-04,"Pstreams_kgday",84.1202719052396,"2017"
"652",2017-08-05,"Pstreams_kgday",71.2152817204495,"2017"
"653",2017-08-06,"Pstreams_kgday",64.822276332868,"2017"
"654",2017-08-07,"Pstreams_kgday",59.2230383042897,"2017"
"655",2017-08-08,"Pstreams_kgday",54.453098352001,"2017"
"656",2017-08-09,"Pstreams_kgday",49.6577956327344,"2017"
"657",2017-08-10,"Pstreams_kgday",59.9544551271052,"2017"
"658",2017-08-11,"Pstreams_kgday",66.1149521286231,"2017"
"659",2017-08-12,"Pstreams_kgday",53.0000869725802,"2017"
"660",2017-08-13,"Pstreams_kgday",48.2701355523454,"2017"
"661",2017-08-14,"Pstreams_kgday",45.2346569012465,"2017"
"662",2017-08-15,"Pstreams_kgday",46.2458927358435,"2017"
"663",2017-08-16,"Pstreams_kgday",51.6482117480473,"2017"
"664",2017-08-17,"Pstreams_kgday",158.296871819456,"2017"
"665",2017-08-18,"Pstreams_kgday",113.991671694148,"2017"
"666",2017-08-19,"Pstreams_kgday",70.4662848600487,"2017"
"667",2017-08-20,"Pstreams_kgday",59.2469745370763,"2017"
"668",2017-08-21,"Pstreams_kgday",53.1559351547267,"2017"
"669",2017-08-22,"Pstreams_kgday",55.3597419876334,"2017"
"670",2017-08-23,"Pstreams_kgday",50.2327490295509,"2017"
"671",2017-08-24,"Pstreams_kgday",46.3340093904858,"2017"
"672",2017-08-25,"Pstreams_kgday",43.8408352626,"2017"
"673",2017-08-26,"Pstreams_kgday",46.1682138189583,"2017"
"674",2017-08-27,"Pstreams_kgday",55.1495091073138,"2017"
"675",2017-08-28,"Pstreams_kgday",57.5535950515614,"2017"
"676",2017-08-29,"Pstreams_kgday",50.2876988341142,"2017"
"677",2017-08-30,"Pstreams_kgday",47.9091261931969,"2017"
"678",2017-08-31,"Pstreams_kgday",68.7099312522754,"2017"
"679",2017-09-01,"Pstreams_kgday",56.930303596349,"2017"
"680",2017-09-02,"Pstreams_kgday",40.3692510717317,"2017"
"681",2017-09-03,"Pstreams_kgday",31.462153461527,"2017"
"682",2017-09-04,"Pstreams_kgday",44.3500027065265,"2017"
"683",2017-09-05,"Pstreams_kgday",35.6133240566112,"2017"
"684",2017-09-06,"Pstreams_kgday",28.8927330578215,"2017"
"685",2017-09-07,"Pstreams_kgday",26.0341890053134,"2017"
"686",2017-09-08,"Pstreams_kgday",24.4211467568844,"2017"
"687",2017-09-09,"Pstreams_kgday",20.4682674999888,"2017"
"688",2017-09-10,"Pstreams_kgday",21.363483186732,"2017"
"689",2017-09-11,"Pstreams_kgday",21.428930254127,"2017"
"690",2017-09-12,"Pstreams_kgday",21.4397057656689,"2017"
"691",2017-09-13,"Pstreams_kgday",28.8845996470461,"2017"
"692",2017-09-14,"Pstreams_kgday",27.7911352266202,"2017"
"693",2017-09-15,"Pstreams_kgday",32.3919114485306,"2017"
"694",2018-07-15,"Pstreams_kgday",27.9678887459228,"2018"
"695",2018-07-16,"Pstreams_kgday",29.1212505804586,"2018"
"696",2018-07-17,"Pstreams_kgday",23.9940260615704,"2018"
"697",2018-07-18,"Pstreams_kgday",19.6397430867855,"2018"
"698",2018-07-19,"Pstreams_kgday",22.9028065367578,"2018"
"699",2018-07-20,"Pstreams_kgday",81.2825381611275,"2018"
"700",2018-07-21,"Pstreams_kgday",69.174785104813,"2018"
"701",2018-07-22,"Pstreams_kgday",36.1277056261777,"2018"
"702",2018-07-23,"Pstreams_kgday",28.647107066562,"2018"
"703",2018-07-24,"Pstreams_kgday",25.0832522626251,"2018"
"704",2018-07-25,"Pstreams_kgday",19.3316012512159,"2018"
"705",2018-07-26,"Pstreams_kgday",28.7399749902744,"2018"
"706",2018-07-27,"Pstreams_kgday",24.5326418355366,"2018"
"707",2018-07-28,"Pstreams_kgday",21.2009772279238,"2018"
"708",2018-07-29,"Pstreams_kgday",19.4467252141487,"2018"
"709",2018-07-30,"Pstreams_kgday",20.5622842960344,"2018"
"710",2018-07-31,"Pstreams_kgday",26.5884496404747,"2018"
"711",2018-08-01,"Pstreams_kgday",19.9520537807991,"2018"
"712",2018-08-02,"Pstreams_kgday",34.4989780162837,"2018"
"713",2018-08-03,"Pstreams_kgday",21.5391671747659,"2018"
"714",2018-08-04,"Pstreams_kgday",16.2469025092051,"2018"
"715",2018-08-05,"Pstreams_kgday",22.3127710904608,"2018"
"716",2018-08-06,"Pstreams_kgday",47.8043930823158,"2018"
"717",2018-08-07,"Pstreams_kgday",40.2351449400127,"2018"
"718",2018-08-08,"Pstreams_kgday",22.6280476727673,"2018"
"719",2018-08-09,"Pstreams_kgday",37.1476796865077,"2018"
"720",2018-08-10,"Pstreams_kgday",35.5500470339713,"2018"
"721",2018-08-11,"Pstreams_kgday",22.7997414568713,"2018"
"722",2018-08-12,"Pstreams_kgday",20.2153664806506,"2018"
"723",2018-08-13,"Pstreams_kgday",19.5361036608391,"2018"
"724",2018-08-14,"Pstreams_kgday",17.626292785766,"2018"
"725",2018-08-15,"Pstreams_kgday",18.1860687450013,"2018"
"726",2018-08-16,"Pstreams_kgday",26.8819345517123,"2018"
"727",2018-08-17,"Pstreams_kgday",575.059805574365,"2018"
"728",2018-08-18,"Pstreams_kgday",158.813731646662,"2018"
"729",2018-08-19,"Pstreams_kgday",59.1199581041765,"2018"
"730",2018-08-20,"Pstreams_kgday",1717.8700926571,"2018"
"731",2018-08-21,"Pstreams_kgday",8780.43667439991,"2018"
"732",2018-08-22,"Pstreams_kgday",593.167282508846,"2018"
"733",2018-08-23,"Pstreams_kgday",258.257749085789,"2018"
"734",2018-08-24,"Pstreams_kgday",171.188127880923,"2018"
"735",2018-08-25,"Pstreams_kgday",138.002316641752,"2018"
"736",2018-08-26,"Pstreams_kgday",118.633209854615,"2018"
"737",2018-08-27,"Pstreams_kgday",158.196783282875,"2018"
"738",2018-08-28,"Pstreams_kgday",114.794191109269,"2018"
"739",2018-08-29,"Pstreams_kgday",368.028252970475,"2018"
"740",2018-08-30,"Pstreams_kgday",142.718143696088,"2018"
"741",2018-08-31,"Pstreams_kgday",80.6870308251782,"2018"
"742",2018-09-01,"Pstreams_kgday",67.2441422207495,"2018"
"743",2018-09-02,"Pstreams_kgday",190.3349029195,"2018"
"744",2018-09-03,"Pstreams_kgday",234.283909578102,"2018"
"745",2018-09-04,"Pstreams_kgday",132.574612684439,"2018"
"746",2018-09-05,"Pstreams_kgday",182.665033125382,"2018"
"747",2018-09-06,"Pstreams_kgday",219.244645652709,"2018"
"748",2018-09-07,"Pstreams_kgday",108.840219949713,"2018"
"749",2018-09-08,"Pstreams_kgday",83.7716007905648,"2018"
"750",2018-09-09,"Pstreams_kgday",71.9657773646836,"2018"
"751",2018-09-10,"Pstreams_kgday",58.7799790257611,"2018"
"752",2018-09-11,"Pstreams_kgday",46.89720510224,"2018"
"753",2018-09-12,"Pstreams_kgday",43.1847241224765,"2018"
"754",2018-09-13,"Pstreams_kgday",41.5367249392268,"2018"
"755",2018-09-14,"Pstreams_kgday",37.1541912755817,"2018"
"756",2018-09-15,"Pstreams_kgday",34.8209574231136,"2018"
"757",2013-07-15,"Pext_kgday_noother",51.9150548481068,"2013"
"758",2013-07-16,"Pext_kgday_noother",50.8185213683534,"2013"
"759",2013-07-17,"Pext_kgday_noother",53.7559780780438,"2013"
"760",2013-07-18,"Pext_kgday_noother",40.7934371714134,"2013"
"761",2013-07-19,"Pext_kgday_noother",57.6962608209461,"2013"
"762",2013-07-20,"Pext_kgday_noother",53.2704657431902,"2013"
"763",2013-07-21,"Pext_kgday_noother",115.380363886856,"2013"
"764",2013-07-22,"Pext_kgday_noother",82.0640422178517,"2013"
"765",2013-07-23,"Pext_kgday_noother",91.4039150610338,"2013"
"766",2013-07-24,"Pext_kgday_noother",57.6998074822452,"2013"
"767",2013-07-25,"Pext_kgday_noother",46.5752394291717,"2013"
"768",2013-07-26,"Pext_kgday_noother",71.2898578567018,"2013"
"769",2013-07-27,"Pext_kgday_noother",52.1028947107725,"2013"
"770",2013-07-28,"Pext_kgday_noother",51.7874185669584,"2013"
"771",2013-07-29,"Pext_kgday_noother",47.1750454765513,"2013"
"772",2013-07-30,"Pext_kgday_noother",43.2373009368805,"2013"
"773",2013-07-31,"Pext_kgday_noother",44.3039809081531,"2013"
"774",2013-08-01,"Pext_kgday_noother",41.6515801418151,"2013"
"775",2013-08-02,"Pext_kgday_noother",45.3831404539505,"2013"
"776",2013-08-03,"Pext_kgday_noother",36.7108521015748,"2013"
"777",2013-08-04,"Pext_kgday_noother",33.16566076127,"2013"
"778",2013-08-05,"Pext_kgday_noother",37.3274650591346,"2013"
"779",2013-08-06,"Pext_kgday_noother",34.2665052441765,"2013"
"780",2013-08-07,"Pext_kgday_noother",37.4300188594717,"2013"
"781",2013-08-08,"Pext_kgday_noother",32.1636208390068,"2013"
"782",2013-08-09,"Pext_kgday_noother",33.1610665843981,"2013"
"783",2013-08-10,"Pext_kgday_noother",31.9168058635139,"2013"
"784",2013-08-11,"Pext_kgday_noother",34.205151729578,"2013"
"785",2013-08-12,"Pext_kgday_noother",31.5912303330714,"2013"
"786",2013-08-13,"Pext_kgday_noother",30.2998641911349,"2013"
"787",2013-08-14,"Pext_kgday_noother",28.7664914443098,"2013"
"788",2013-08-15,"Pext_kgday_noother",28.9966352026343,"2013"
"789",2013-08-16,"Pext_kgday_noother",28.4040776956138,"2013"
"790",2013-08-17,"Pext_kgday_noother",25.9010428290432,"2013"
"791",2013-08-18,"Pext_kgday_noother",26.8101355812922,"2013"
"792",2013-08-19,"Pext_kgday_noother",27.4483580855136,"2013"
"793",2013-08-20,"Pext_kgday_noother",23.3927817894407,"2013"
"794",2013-08-21,"Pext_kgday_noother",44.3471350654086,"2013"
"795",2013-08-22,"Pext_kgday_noother",103.697821049174,"2013"
"796",2013-08-23,"Pext_kgday_noother",63.2260558304688,"2013"
"797",2013-08-24,"Pext_kgday_noother",35.5143619654828,"2013"
"798",2013-08-25,"Pext_kgday_noother",29.4421823177372,"2013"
"799",2013-08-26,"Pext_kgday_noother",29.4023547497496,"2013"
"800",2013-08-27,"Pext_kgday_noother",27.6348361865012,"2013"
"801",2013-08-28,"Pext_kgday_noother",27.9295594869755,"2013"
"802",2013-08-29,"Pext_kgday_noother",23.264265146143,"2013"
"803",2013-08-30,"Pext_kgday_noother",29.5859258527839,"2013"
"804",2013-08-31,"Pext_kgday_noother",23.1574633406581,"2013"
"805",2013-09-01,"Pext_kgday_noother",24.9534392174106,"2013"
"806",2013-09-02,"Pext_kgday_noother",26.084133317056,"2013"
"807",2013-09-03,"Pext_kgday_noother",24.2031437400647,"2013"
"808",2013-09-04,"Pext_kgday_noother",24.6483719977122,"2013"
"809",2013-09-05,"Pext_kgday_noother",21.8872738158482,"2013"
"810",2013-09-06,"Pext_kgday_noother",21.87891510227,"2013"
"811",2013-09-07,"Pext_kgday_noother",26.5936996356704,"2013"
"812",2013-09-08,"Pext_kgday_noother",21.5815765701284,"2013"
"813",2013-09-09,"Pext_kgday_noother",20.2076623125708,"2013"
"814",2013-09-10,"Pext_kgday_noother",25.0820147537028,"2013"
"815",2013-09-11,"Pext_kgday_noother",34.2881384348887,"2013"
"816",2013-09-12,"Pext_kgday_noother",25.3368503908544,"2013"
"817",2013-09-13,"Pext_kgday_noother",21.1453102132005,"2013"
"818",2013-09-14,"Pext_kgday_noother",18.6407166265424,"2013"
"819",2013-09-15,"Pext_kgday_noother",56.7311493532706,"2013"
"820",2014-07-15,"Pext_kgday_noother",47.0532563026821,"2014"
"821",2014-07-16,"Pext_kgday_noother",36.6810246664858,"2014"
"822",2014-07-17,"Pext_kgday_noother",34.9944125616504,"2014"
"823",2014-07-18,"Pext_kgday_noother",36.8838868151459,"2014"
"824",2014-07-19,"Pext_kgday_noother",35.2843699450572,"2014"
"825",2014-07-20,"Pext_kgday_noother",31.9912538769558,"2014"
"826",2014-07-21,"Pext_kgday_noother",31.843275036112,"2014"
"827",2014-07-22,"Pext_kgday_noother",36.9657183221131,"2014"
"828",2014-07-23,"Pext_kgday_noother",29.0915474460638,"2014"
"829",2014-07-24,"Pext_kgday_noother",29.1211079207387,"2014"
"830",2014-07-25,"Pext_kgday_noother",30.8306033452978,"2014"
"831",2014-07-26,"Pext_kgday_noother",35.915774677727,"2014"
"832",2014-07-27,"Pext_kgday_noother",34.3911305121786,"2014"
"833",2014-07-28,"Pext_kgday_noother",27.3573839673736,"2014"
"834",2014-07-29,"Pext_kgday_noother",29.2284127934006,"2014"
"835",2014-07-30,"Pext_kgday_noother",29.3595791968102,"2014"
"836",2014-07-31,"Pext_kgday_noother",28.2100623495769,"2014"
"837",2014-08-01,"Pext_kgday_noother",56.9170231546596,"2014"
"838",2014-08-02,"Pext_kgday_noother",49.3570750542356,"2014"
"839",2014-08-03,"Pext_kgday_noother",34.300289811195,"2014"
"840",2014-08-04,"Pext_kgday_noother",109.300854943055,"2014"
"841",2014-08-05,"Pext_kgday_noother",153.831168124742,"2014"
"842",2014-08-06,"Pext_kgday_noother",78.9029851891489,"2014"
"843",2014-08-07,"Pext_kgday_noother",61.5307123962878,"2014"
"844",2014-08-08,"Pext_kgday_noother",50.5824067781711,"2014"
"845",2014-08-09,"Pext_kgday_noother",43.3273238961501,"2014"
"846",2014-08-10,"Pext_kgday_noother",38.3207851149922,"2014"
"847",2014-08-11,"Pext_kgday_noother",45.9941912879705,"2014"
"848",2014-08-12,"Pext_kgday_noother",30.3201469295699,"2014"
"849",2014-08-13,"Pext_kgday_noother",32.4901493508848,"2014"
"850",2014-08-14,"Pext_kgday_noother",29.8777021635066,"2014"
"851",2014-08-15,"Pext_kgday_noother",24.7318327524156,"2014"
"852",2014-08-16,"Pext_kgday_noother",32.0027084238118,"2014"
"853",2014-08-17,"Pext_kgday_noother",28.596910823232,"2014"
"854",2014-08-18,"Pext_kgday_noother",22.8491062507572,"2014"
"855",2014-08-19,"Pext_kgday_noother",51.7102144934904,"2014"
"856",2014-08-20,"Pext_kgday_noother",27.4656918889785,"2014"
"857",2014-08-21,"Pext_kgday_noother",45.9764999184951,"2014"
"858",2014-08-22,"Pext_kgday_noother",26.9381838940495,"2014"
"859",2014-08-23,"Pext_kgday_noother",25.5087681905257,"2014"
"860",2014-08-24,"Pext_kgday_noother",22.4930700138651,"2014"
"861",2014-08-25,"Pext_kgday_noother",122.774262398786,"2014"
"862",2014-08-26,"Pext_kgday_noother",80.4597800186847,"2014"
"863",2014-08-27,"Pext_kgday_noother",51.1746685585773,"2014"
"864",2014-08-28,"Pext_kgday_noother",36.2535920371179,"2014"
"865",2014-08-29,"Pext_kgday_noother",21.1493738310047,"2014"
"866",2014-08-30,"Pext_kgday_noother",43.581486971692,"2014"
"867",2014-08-31,"Pext_kgday_noother",33.9327203695676,"2014"
"868",2014-09-01,"Pext_kgday_noother",30.8911934064957,"2014"
"869",2014-09-02,"Pext_kgday_noother",27.1057573883858,"2014"
"870",2014-09-03,"Pext_kgday_noother",18.9903042080393,"2014"
"871",2014-09-04,"Pext_kgday_noother",359.415628493732,"2014"
"872",2014-09-05,"Pext_kgday_noother",102.759954030449,"2014"
"873",2014-09-06,"Pext_kgday_noother",45.8860717366626,"2014"
"874",2014-09-07,"Pext_kgday_noother",35.0785823528578,"2014"
"875",2014-09-08,"Pext_kgday_noother",26.5273659980054,"2014"
"876",2014-09-09,"Pext_kgday_noother",28.3228099918029,"2014"
"877",2014-09-10,"Pext_kgday_noother",45.595828304471,"2014"
"878",2014-09-11,"Pext_kgday_noother",24.8583991141742,"2014"
"879",2014-09-12,"Pext_kgday_noother",30.8369460395373,"2014"
"880",2014-09-13,"Pext_kgday_noother",24.2665952487287,"2014"
"881",2014-09-14,"Pext_kgday_noother",21.0865422459514,"2014"
"882",2014-09-15,"Pext_kgday_noother",33.0389193625979,"2014"
"883",2015-07-15,"Pext_kgday_noother",32.8091832739461,"2015"
"884",2015-07-16,"Pext_kgday_noother",60.2859824735142,"2015"
"885",2015-07-17,"Pext_kgday_noother",53.331755996324,"2015"
"886",2015-07-18,"Pext_kgday_noother",161.884004628449,"2015"
"887",2015-07-19,"Pext_kgday_noother",84.4765837393939,"2015"
"888",2015-07-20,"Pext_kgday_noother",42.4258478973019,"2015"
"889",2015-07-21,"Pext_kgday_noother",33.6763472127376,"2015"
"890",2015-07-22,"Pext_kgday_noother",30.2874111379645,"2015"
"891",2015-07-23,"Pext_kgday_noother",27.3022584900229,"2015"
"892",2015-07-24,"Pext_kgday_noother",24.6082791339339,"2015"
"893",2015-07-25,"Pext_kgday_noother",27.8839259714847,"2015"
"894",2015-07-26,"Pext_kgday_noother",27.2339546416847,"2015"
"895",2015-07-27,"Pext_kgday_noother",24.5327451810298,"2015"
"896",2015-07-28,"Pext_kgday_noother",25.5582052761717,"2015"
"897",2015-07-29,"Pext_kgday_noother",65.9059328218001,"2015"
"898",2015-07-30,"Pext_kgday_noother",27.9864270451204,"2015"
"899",2015-07-31,"Pext_kgday_noother",24.4948664077073,"2015"
"900",2015-08-01,"Pext_kgday_noother",22.6636945658417,"2015"
"901",2015-08-02,"Pext_kgday_noother",18.2448146925322,"2015"
"902",2015-08-03,"Pext_kgday_noother",24.7147724467996,"2015"
"903",2015-08-04,"Pext_kgday_noother",21.4887613661356,"2015"
"904",2015-08-05,"Pext_kgday_noother",22.1686718348108,"2015"
"905",2015-08-06,"Pext_kgday_noother",19.4141069137655,"2015"
"906",2015-08-07,"Pext_kgday_noother",35.1413160133985,"2015"
"907",2015-08-08,"Pext_kgday_noother",33.5313642225589,"2015"
"908",2015-08-09,"Pext_kgday_noother",25.5832607789449,"2015"
