"","Yr","daynum_bin","X.x","Depth_m","date","TotP_mgL","daynum.x","sampledate.x","daynum.y","Vol_epi_m3","Thermo_depth_m","Strat_TotP_kgday","Unstr_TotP_kgday","Int_TotP_kgday","X.1","X.y","sampledate.y","epi_TotP_mgL","epi_DisP_mgL","hypo_TotP_mgL","hypo_DisP_mgL","daynum","TotP_HEratio","DisP_HEratio"
"325",2018,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.793232539396,33.552,148.345232539396,325,NA,NA,0.0216190476190476,NA,0.361017857142857,NA,NA,16.8419709989259,NA
"326",2018,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.323689486094,33.552,168.875689486094,326,NA,NA,0.0218571428571429,NA,0.363428571428571,NA,NA,16.772580802656,NA
"327",2018,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.854146432793,33.552,189.406146432793,327,NA,NA,0.0220952380952381,NA,0.365839285714286,NA,NA,16.7031906063861,NA
"328",2018,238,636,10,"2018-08-22",0.09925,234,"2018-08-22",234,24880447.8318678,10.1992244443487,176.384603379491,33.552,209.936603379491,328,NA,NA,0.0223333333333334,NA,0.36825,NA,NA,16.6338004101162,NA
"329",2018,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.199579031997,33.552,222.751579031997,329,NA,NA,0.0225714285714286,NA,0.370660714285714,NA,NA,16.5644102138463,NA
"330",2018,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.014554684502,33.552,235.566554684502,330,NA,NA,0.0228095238095238,NA,0.373071428571429,NA,NA,16.4950200175764,NA
"331",2018,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.829530337007,33.552,248.381530337007,331,NA,NA,0.0230476190476191,NA,0.375482142857143,NA,NA,16.4256298213065,NA
"332",2018,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.644505989512,33.552,261.196505989512,332,NA,NA,0.0232857142857143,NA,0.377892857142857,NA,NA,16.3562396250366,NA
"333",2018,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.459481642017,33.552,274.011481642017,333,NA,NA,0.0235238095238095,NA,0.380303571428571,NA,NA,16.2868494287667,NA
"334",2018,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.274457294522,33.552,286.826457294522,334,NA,NA,0.0237619047619048,NA,0.382714285714286,NA,NA,16.2174592324968,NA
"335",2018,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.089432947027,33.552,299.641432947027,335,NA,NA,0.024,NA,0.385125,NA,NA,16.1480690362269,NA
"336",2018,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.904408599533,33.552,312.456408599533,336,NA,NA,0.0242380952380953,NA,0.387535714285714,NA,NA,16.0786788399571,NA
"337",2018,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.719384252038,33.552,325.271384252038,337,NA,NA,0.0244761904761905,NA,0.389946428571429,NA,NA,16.0092886436872,NA
"338",2018,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.534359904543,33.552,338.086359904543,338,NA,NA,0.0247142857142857,NA,0.392357142857143,NA,NA,15.9398984474173,NA
"339",2018,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.349335557048,33.552,350.901335557048,339,NA,NA,0.024952380952381,NA,0.394767857142857,NA,NA,15.8705082511474,NA
"340",2018,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.164311209553,33.552,363.716311209553,340,NA,NA,0.0251904761904762,NA,0.397178571428571,NA,NA,15.8011180548775,NA
"341",2018,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.979286862058,33.552,376.531286862058,341,NA,NA,0.0254285714285715,NA,0.399589285714286,NA,NA,15.7317278586076,NA
"342",2018,252,664,12,"2018-09-04",0.148,247,"2018-09-04",247,33656214.0216479,11.5012056444125,355.794262514563,33.552,389.346262514563,342,16,"2018-09-04",0.0256666666666667,0.000666666666666667,0.402,0.373,247,15.6623376623377,559.5
