"","SiteID","sampledate","Depth_m","avgtemp_C"
"600","BUO",2016-07-18,2,27.7428472222222
"601","BUO",2016-07-18,4,25.7975694444444
"602","BUO",2016-07-18,6,22.3595833333333
"603","BUO",2016-07-18,8,17.0065972222222
"604","BUO",2016-07-18,10,15.8484722222222
"605","BUO",2016-07-18,12,14.8865277777778
"606","BUO",2016-07-18,14,13.8369444444444
"607","BUO",2016-07-18,16,12.7700694444444
"608","BUO",2016-07-18,18,12.6657638888889
"609","BUO",2016-07-19,0,29.6597916666667
"610","BUO",2016-07-19,2,27.9109027777778
"611","BUO",2016-07-19,4,26.1049305555556
"612","BUO",2016-07-19,6,22.2209722222222
"613","BUO",2016-07-19,8,17.2927777777778
"614","BUO",2016-07-19,10,15.8992361111111
"615","BUO",2016-07-19,12,14.9319444444444
"616","BUO",2016-07-19,14,13.8711805555556
"617","BUO",2016-07-19,16,12.8751388888889
"618","BUO",2016-07-19,18,12.6770138888889
"619","BUO",2016-07-20,0,30.0897916666667
"620","BUO",2016-07-20,2,27.9194444444444
"621","BUO",2016-07-20,4,26.3631944444444
"622","BUO",2016-07-20,6,22.3020138888889
"623","BUO",2016-07-20,8,17.1938194444444
"624","BUO",2016-07-20,10,15.8413194444444
"625","BUO",2016-07-20,12,14.9176388888889
"626","BUO",2016-07-20,14,13.8384722222222
"627","BUO",2016-07-20,16,12.8430555555556
"628","BUO",2016-07-20,18,12.7038888888889
"629","BUO",2016-07-21,0,30.7739583333333
"630","BUO",2016-07-21,2,28.44
"631","BUO",2016-07-21,4,26.3291666666667
"632","BUO",2016-07-21,6,22.1634027777778
"633","BUO",2016-07-21,8,17.2797916666667
"634","BUO",2016-07-21,10,15.8679166666667
"635","BUO",2016-07-21,12,14.8617361111111
"636","BUO",2016-07-21,14,13.7869444444444
"637","BUO",2016-07-21,16,12.8661111111111
"638","BUO",2016-07-21,18,12.7527083333333
"639","BUO",2016-07-22,0,30.349375
"640","BUO",2016-07-22,2,28.7820833333333
"641","BUO",2016-07-22,4,26.3061111111111
"642","BUO",2016-07-22,6,22.3534027777778
"643","BUO",2016-07-22,8,17.3015277777778
"644","BUO",2016-07-22,10,15.8723611111111
"645","BUO",2016-07-22,12,14.9090972222222
"646","BUO",2016-07-22,14,13.8611111111111
"647","BUO",2016-07-22,16,12.8424305555556
"648","BUO",2016-07-22,18,12.7367361111111
"649","BUO",2016-07-23,0,30.5634722222222
"650","BUO",2016-07-23,2,29.1602777777778
"651","BUO",2016-07-23,4,26.3440277777778
"652","BUO",2016-07-23,6,22.3178472222222
"653","BUO",2016-07-23,8,17.3
"654","BUO",2016-07-23,10,15.8364583333333
"655","BUO",2016-07-23,12,14.8551388888889
"656","BUO",2016-07-23,14,13.7940277777778
"657","BUO",2016-07-23,16,12.7573611111111
"658","BUO",2016-07-23,18,12.6895138888889
"659","BUO",2016-07-24,0,31.3714583333333
"660","BUO",2016-07-24,2,29.0040972222222
"661","BUO",2016-07-24,4,26.5230555555556
"662","BUO",2016-07-24,6,22.3521527777778
"663","BUO",2016-07-24,8,17.3442361111111
"664","BUO",2016-07-24,10,15.8636111111111
"665","BUO",2016-07-24,12,14.8734027777778
"666","BUO",2016-07-24,14,13.8536805555556
"667","BUO",2016-07-24,16,12.8877083333333
"668","BUO",2016-07-24,18,12.753125
"669","BUO",2016-07-25,0,31.5484722222222
"670","BUO",2016-07-25,2,29.4414583333333
"671","BUO",2016-07-25,4,26.5354861111111
"672","BUO",2016-07-25,6,22.4125
"673","BUO",2016-07-25,8,17.40125
"674","BUO",2016-07-25,10,15.9122916666667
"675","BUO",2016-07-25,12,14.87375
"676","BUO",2016-07-25,14,13.8146527777778
"677","BUO",2016-07-25,16,12.7632638888889
"678","BUO",2016-07-25,18,12.6825694444444
"679","BUO",2016-07-26,0,31.034375
"680","BUO",2016-07-26,2,29.2075694444444
"681","BUO",2016-07-26,4,26.564375
"682","BUO",2016-07-26,6,22.5734027777778
"683","BUO",2016-07-26,8,17.5038888888889
"684","BUO",2016-07-26,10,15.8947222222222
"685","BUO",2016-07-26,12,14.895
"686","BUO",2016-07-26,14,13.9299305555556
"687","BUO",2016-07-26,16,12.8290972222222
"688","BUO",2016-07-26,18,12.6827083333333
"689","BUO",2016-07-27,0,30.9055555555556
"690","BUO",2016-07-27,2,29.8454166666667
"691","BUO",2016-07-27,4,26.920625
"692","BUO",2016-07-27,6,23.0079166666667
"693","BUO",2016-07-27,8,17.96625
"694","BUO",2016-07-27,10,15.9963888888889
"695","BUO",2016-07-27,12,14.9797916666667
"696","BUO",2016-07-27,14,13.9684027777778
"697","BUO",2016-07-27,16,12.8949305555556
"698","BUO",2016-07-27,18,12.6169444444444
"699","BUO",2016-07-28,0,30.0904166666667
"700","BUO",2016-07-28,2,29.3752777777778
"701","BUO",2016-07-28,4,26.8511111111111
"702","BUO",2016-07-28,6,23.7889583333333
"703","BUO",2016-07-28,8,19.0124305555556
"704","BUO",2016-07-28,10,16.4151388888889
"705","BUO",2016-07-28,12,15.3067361111111
"706","BUO",2016-07-28,14,14.309375
"707","BUO",2016-07-28,16,13.2170138888889
"708","BUO",2016-07-28,18,12.6481944444444
"709","BUO",2016-07-29,0,29.6099305555556
"710","BUO",2016-07-29,2,29.1995833333333
"711","BUO",2016-07-29,4,26.2245833333333
"712","BUO",2016-07-29,6,24.2361111111111
"713","BUO",2016-07-29,8,21.2420833333333
"714","BUO",2016-07-29,10,17.49625
"715","BUO",2016-07-29,12,15.7873611111111
"716","BUO",2016-07-29,14,14.8677777777778
"717","BUO",2016-07-29,16,13.9779861111111
"718","BUO",2016-07-29,18,13.2030555555556
"719","BUO",2016-07-30,0,29.4972916666667
"720","BUO",2016-07-30,2,28.9763888888889
"721","BUO",2016-07-30,4,26.3911111111111
"722","BUO",2016-07-30,6,24.6656944444444
"723","BUO",2016-07-30,8,22.38375
"724","BUO",2016-07-30,10,18.9636111111111
"725","BUO",2016-07-30,12,16.3940277777778
"726","BUO",2016-07-30,14,15.43
"727","BUO",2016-07-30,16,14.6540972222222
"728","BUO",2016-07-30,18,14.15625
"729","BUO",2016-07-31,0,29.5828472222222
"730","BUO",2016-07-31,2,28.8520138888889
"731","BUO",2016-07-31,4,26.4377777777778
"732","BUO",2016-07-31,6,24.7210416666667
"733","BUO",2016-07-31,8,22.546875
"734","BUO",2016-07-31,10,19.5731944444444
"735","BUO",2016-07-31,12,16.6515972222222
"736","BUO",2016-07-31,14,15.6315277777778
"737","BUO",2016-07-31,16,14.8184722222222
"738","BUO",2016-07-31,18,14.6409722222222
"739","BUO",2016-08-01,0,29.7988194444444
"740","BUO",2016-08-01,2,29.1920833333333
"741","BUO",2016-08-01,4,26.5175
"742","BUO",2016-08-01,6,24.9445138888889
"743","BUO",2016-08-01,8,22.58625
"744","BUO",2016-08-01,10,19.6042361111111
"745","BUO",2016-08-01,12,16.790625
"746","BUO",2016-08-01,14,15.6789583333333
"747","BUO",2016-08-01,16,15.0574305555556
"748","BUO",2016-08-01,18,14.7186111111111
"749","BUO",2016-08-02,0,30.1659722222222
"750","BUO",2016-08-02,2,28.9138888888889
"751","BUO",2016-08-02,4,26.5484722222222
"752","BUO",2016-08-02,6,24.9202083333333
"753","BUO",2016-08-02,8,22.5167361111111
"754","BUO",2016-08-02,10,19.4675
"755","BUO",2016-08-02,12,16.7045138888889
"756","BUO",2016-08-02,14,15.6522222222222
"757","BUO",2016-08-02,16,14.8963888888889
"758","BUO",2016-08-02,18,14.6663194444444
"759","BUO",2016-08-03,0,30.4352083333333
"760","BUO",2016-08-03,2,28.8492361111111
"761","BUO",2016-08-03,4,26.6026388888889
"762","BUO",2016-08-03,6,24.8518055555556
"763","BUO",2016-08-03,8,22.6170833333333
"764","BUO",2016-08-03,10,19.4558333333333
"765","BUO",2016-08-03,12,16.7058333333333
"766","BUO",2016-08-03,14,15.6345833333333
"767","BUO",2016-08-03,16,14.8760416666667
"768","BUO",2016-08-03,18,14.6683333333333
"769","BUO",2016-08-04,0,31.5126206896552
"770","BUO",2016-08-04,1.524,29.98
"771","BUO",2016-08-04,2,29.2820138888889
"772","BUO",2016-08-04,3.048,28.25
"773","BUO",2016-08-04,4,26.7615277777778
"774","BUO",2016-08-04,4.572,26.46
"775","BUO",2016-08-04,6,24.8755555555556
"776","BUO",2016-08-04,6.096,24.81
"777","BUO",2016-08-04,7.62,23.76
"778","BUO",2016-08-04,8,22.5266666666667
"779","BUO",2016-08-04,9.144,21.51
"780","BUO",2016-08-04,10,19.4128472222222
"781","BUO",2016-08-04,10.668,19.12
"782","BUO",2016-08-04,12,16.6926388888889
"783","BUO",2016-08-04,12.192,17.11
"784","BUO",2016-08-04,13.716,16.16
"785","BUO",2016-08-04,14,15.6269444444444
"786","BUO",2016-08-04,14.6304,15.56
"787","BUO",2016-08-04,16,14.9281944444444
"788","BUO",2016-08-04,18,14.7573611111111
"789","BUO",2016-08-05,0,31.3789583333333
"790","BUO",2016-08-05,2,29.7818055555556
"791","BUO",2016-08-05,4,26.79875
"792","BUO",2016-08-05,6,24.8645833333333
"793","BUO",2016-08-05,8,22.4279861111111
"794","BUO",2016-08-05,10,19.4230555555556
"795","BUO",2016-08-05,12,16.6785416666667
"796","BUO",2016-08-05,14,15.6434027777778
"797","BUO",2016-08-05,16,14.9386111111111
"798","BUO",2016-08-05,18,14.7983333333333
"799","BUO",2016-08-06,0,30.7135416666667
"800","BUO",2016-08-06,2,28.8490277777778
"801","BUO",2016-08-06,4,26.6742361111111
"802","BUO",2016-08-06,6,24.8804861111111
"803","BUO",2016-08-06,8,22.4986111111111
"804","BUO",2016-08-06,10,19.3408333333333
"805","BUO",2016-08-06,12,16.7067361111111
"806","BUO",2016-08-06,14,15.6208333333333
"807","BUO",2016-08-06,16,14.911875
"808","BUO",2016-08-06,18,14.7643055555556
"809","BUO",2016-08-07,0,29.9033333333333
"810","BUO",2016-08-07,2,29.5116666666667
"811","BUO",2016-08-07,4,27.05875
"812","BUO",2016-08-07,6,24.8185416666667
"813","BUO",2016-08-07,8,22.5835416666667
"814","BUO",2016-08-07,10,19.41
"815","BUO",2016-08-07,12,16.7254861111111
"816","BUO",2016-08-07,14,15.6041666666667
"817","BUO",2016-08-07,16,14.9258333333333
"818","BUO",2016-08-07,18,14.7702777777778
"819","BUO",2016-08-08,0,29.7067361111111
"820","BUO",2016-08-08,2,29.6564583333333
"821","BUO",2016-08-08,4,27.1950694444444
"822","BUO",2016-08-08,6,24.9684027777778
"823","BUO",2016-08-08,8,22.3847222222222
"824","BUO",2016-08-08,10,19.3057638888889
"825","BUO",2016-08-08,12,16.6754861111111
"826","BUO",2016-08-08,14,15.6251388888889
"827","BUO",2016-08-08,16,14.8730555555556
"828","BUO",2016-08-08,18,14.710625
"829","BUO",2016-08-09,0,29.7050694444444
"830","BUO",2016-08-09,2,29.3914583333333
"831","BUO",2016-08-09,4,27.7236111111111
"832","BUO",2016-08-09,6,24.7702777777778
"833","BUO",2016-08-09,8,22.3152083333333
"834","BUO",2016-08-09,10,19.3997916666667
"835","BUO",2016-08-09,12,16.7233333333333
"836","BUO",2016-08-09,14,15.6396527777778
"837","BUO",2016-08-09,16,14.9235416666667
"838","BUO",2016-08-09,18,14.7430555555556
"839","BUO",2016-08-10,0,29.9550694444444
"840","BUO",2016-08-10,2,29.3981944444444
"841","BUO",2016-08-10,4,27.3068055555556
"842","BUO",2016-08-10,6,24.8206944444444
"843","BUO",2016-08-10,8,22.4111111111111
"844","BUO",2016-08-10,10,19.3632638888889
"845","BUO",2016-08-10,12,16.735
"846","BUO",2016-08-10,14,15.6496527777778
"847","BUO",2016-08-10,16,14.9469444444444
"848","BUO",2016-08-10,18,14.7813194444444
"849","BUO",2016-08-11,0,30.0747916666667
"850","BUO",2016-08-11,2,29.9347222222222
"851","BUO",2016-08-11,4,27.6609027777778
"852","BUO",2016-08-11,6,24.8531944444444
"853","BUO",2016-08-11,8,22.4491666666667
"854","BUO",2016-08-11,10,19.4168055555556
"855","BUO",2016-08-11,12,16.7157638888889
"856","BUO",2016-08-11,14,15.6471527777778
"857","BUO",2016-08-11,16,15.0129861111111
"858","BUO",2016-08-11,18,14.7959722222222
"859","BUO",2016-08-12,0,30.1452083333333
"860","BUO",2016-08-12,2,30.1086111111111
"861","BUO",2016-08-12,4,27.5246527777778
"862","BUO",2016-08-12,6,24.8559722222222
"863","BUO",2016-08-12,8,22.4696527777778
"864","BUO",2016-08-12,10,19.4594444444444
"865","BUO",2016-08-12,12,16.8063888888889
"866","BUO",2016-08-12,14,15.6709722222222
"867","BUO",2016-08-12,16,15.0348611111111
"868","BUO",2016-08-12,18,14.9520833333333
"869","BUO",2016-08-13,0,29.8863888888889
"870","BUO",2016-08-13,2,29.8745138888889
"871","BUO",2016-08-13,4,28.4102777777778
"872","BUO",2016-08-13,6,24.9108333333333
"873","BUO",2016-08-13,8,22.5323611111111
"874","BUO",2016-08-13,10,19.4719444444444
"875","BUO",2016-08-13,12,16.7372222222222
"876","BUO",2016-08-13,14,15.6520138888889
"877","BUO",2016-08-13,16,15.0190277777778
"878","BUO",2016-08-13,18,14.9430555555556
"879","BUO",2016-08-14,0,29.4207638888889
"880","BUO",2016-08-14,2,29.2377777777778
"881","BUO",2016-08-14,4,28.5099305555556
"882","BUO",2016-08-14,6,24.9090972222222
"883","BUO",2016-08-14,8,22.5286111111111
"884","BUO",2016-08-14,10,19.5356944444444
"885","BUO",2016-08-14,12,16.8382638888889
"886","BUO",2016-08-14,14,15.7079861111111
"887","BUO",2016-08-14,16,15.06375
"888","BUO",2016-08-14,18,14.8255555555556
"889","BUO",2016-08-15,0,29.3424305555556
"890","BUO",2016-08-15,2,29.2490972222222
"891","BUO",2016-08-15,4,28.4134027777778
"892","BUO",2016-08-15,6,25.0486111111111
"893","BUO",2016-08-15,8,22.6811805555556
"894","BUO",2016-08-15,10,19.5486111111111
"895","BUO",2016-08-15,12,16.8701388888889
"896","BUO",2016-08-15,14,15.7209027777778
"897","BUO",2016-08-15,16,15.0035416666667
"898","BUO",2016-08-15,18,14.7370833333333
"899","BUO",2016-08-16,0,28.9693055555556
"900","BUO",2016-08-16,2,28.9561111111111
"901","BUO",2016-08-16,4,28.6916666666667
"902","BUO",2016-08-16,6,25.385
"903","BUO",2016-08-16,8,22.9239583333333
"904","BUO",2016-08-16,10,19.9430555555556
"905","BUO",2016-08-16,12,17.1271527777778
"906","BUO",2016-08-16,14,15.8427777777778
"907","BUO",2016-08-16,16,15.136875
"908","BUO",2016-08-16,18,14.8581944444444
"909","BUO",2016-08-17,0,28.5046527777778
"910","BUO",2016-08-17,2,28.3604861111111
"911","BUO",2016-08-17,4,28.1928472222222
"912","BUO",2016-08-17,6,25.3945833333333
"913","BUO",2016-08-17,8,23.5995138888889
"914","BUO",2016-08-17,10,20.9228472222222
"915","BUO",2016-08-17,12,18.0156944444444
"916","BUO",2016-08-17,14,16.2527083333333
"917","BUO",2016-08-17,16,15.4469444444444
"918","BUO",2016-08-17,18,14.9447916666667
"919","BUO",2016-08-18,0,28.7263888888889
"920","BUO",2016-08-18,2,28.1774305555556
"921","BUO",2016-08-18,4,27.3704861111111
"922","BUO",2016-08-18,6,25.2370138888889
"923","BUO",2016-08-18,8,24.0820138888889
"924","BUO",2016-08-18,10,22.8249305555556
"925","BUO",2016-08-18,12,20.7145138888889
"926","BUO",2016-08-18,14,17.8722916666667
"927","BUO",2016-08-18,16,16.2739583333333
"928","BUO",2016-08-18,18,15.4557638888889
"929","BUO",2016-08-19,0,28.9175
"930","BUO",2016-08-19,2,28.5115277777778
"931","BUO",2016-08-19,4,26.8600694444444
"932","BUO",2016-08-19,6,25.0666666666667
"933","BUO",2016-08-19,8,24.2627777777778
"934","BUO",2016-08-19,10,23.5171527777778
"935","BUO",2016-08-19,12,22.2050694444444
"936","BUO",2016-08-19,14,19.5738194444444
"937","BUO",2016-08-19,16,17.3459722222222
"938","BUO",2016-08-19,18,15.7715972222222
"939","BUO",2016-08-20,0,28.5214583333333
"940","BUO",2016-08-20,2,28.495
"941","BUO",2016-08-20,4,27.4874305555556
"942","BUO",2016-08-20,6,25.4101388888889
"943","BUO",2016-08-20,8,24.5206944444444
"944","BUO",2016-08-20,10,23.6243055555556
"945","BUO",2016-08-20,12,22.9588888888889
"946","BUO",2016-08-20,14,21.1198611111111
"947","BUO",2016-08-20,16,18.9684722222222
"948","BUO",2016-08-20,18,17.4220833333333
"949","BUO",2016-08-21,0,28.1443055555556
"950","BUO",2016-08-21,2,28.0192361111111
"951","BUO",2016-08-21,4,26.9752083333333
"952","BUO",2016-08-21,6,26.0073611111111
"953","BUO",2016-08-21,8,25.3390972222222
"954","BUO",2016-08-21,10,24.7254166666667
"955","BUO",2016-08-21,12,24.083125
"956","BUO",2016-08-21,14,23.138125
"957","BUO",2016-08-21,16,21.8603472222222
"958","BUO",2016-08-21,18,20.8790972222222
"959","BUO",2016-08-22,0,28.0401388888889
"960","BUO",2016-08-22,2,27.2765277777778
"961","BUO",2016-08-22,4,27.1141666666667
"962","BUO",2016-08-22,6,26.4336111111111
"963","BUO",2016-08-22,8,25.9204166666667
"964","BUO",2016-08-22,10,25.6035416666667
"965","BUO",2016-08-22,12,24.5485416666667
"966","BUO",2016-08-22,14,23.9109722222222
"967","BUO",2016-08-22,16,23.1909027777778
"968","BUO",2016-08-22,18,22.675
"969","BUO",2016-08-23,0,27.9761805555556
"970","BUO",2016-08-23,2,27.5453472222222
"971","BUO",2016-08-23,4,27.0022222222222
"972","BUO",2016-08-23,6,25.7442361111111
"973","BUO",2016-08-23,8,24.8645833333333
"974","BUO",2016-08-23,10,24.1428472222222
"975","BUO",2016-08-23,12,23.2303472222222
"976","BUO",2016-08-23,14,22.5259027777778
"977","BUO",2016-08-23,16,21.2519444444444
"978","BUO",2016-08-23,18,20.4549305555556
"979","BUO",2016-08-24,0,27.7738194444444
"980","BUO",2016-08-24,2,27.7129166666667
"981","BUO",2016-08-24,4,26.9767361111111
"982","BUO",2016-08-24,6,25.815625
"983","BUO",2016-08-24,8,24.8444444444444
"984","BUO",2016-08-24,10,24.0204861111111
"985","BUO",2016-08-24,12,23.2036111111111
"986","BUO",2016-08-24,14,22.5503472222222
"987","BUO",2016-08-24,16,21.0203472222222
"988","BUO",2016-08-24,18,20.5648611111111
"989","BUO",2016-08-25,0,27.9763194444444
"990","BUO",2016-08-25,2,27.5225694444444
"991","BUO",2016-08-25,4,27.1651388888889
"992","BUO",2016-08-25,6,25.6758333333333
"993","BUO",2016-08-25,8,24.7736805555556
"994","BUO",2016-08-25,10,24.030625
"995","BUO",2016-08-25,12,23.2254166666667
"996","BUO",2016-08-25,14,22.4179166666667
"997","BUO",2016-08-25,16,20.6161805555556
"998","BUO",2016-08-25,18,20.4965277777778
"999","BUO",2016-08-26,0,29.5700694444444
"1000","BUO",2016-08-26,2,27.9945138888889
"1001","BUO",2016-08-26,4,26.7716666666667
"1002","BUO",2016-08-26,6,25.6836805555556
"1003","BUO",2016-08-26,8,24.8002083333333
"1004","BUO",2016-08-26,10,23.9911805555556
"1005","BUO",2016-08-26,12,23.1992361111111
"1006","BUO",2016-08-26,14,22.4940277777778
"1007","BUO",2016-08-26,16,20.6824305555556
"1008","BUO",2016-08-26,18,20.6359027777778
"1009","BUO",2016-08-27,0,29.2635416666667
"1010","BUO",2016-08-27,2,27.9888888888889
"1011","BUO",2016-08-27,4,26.769375
"1012","BUO",2016-08-27,6,25.8965277777778
"1013","BUO",2016-08-27,8,24.8275694444444
"1014","BUO",2016-08-27,10,23.9920138888889
"1015","BUO",2016-08-27,12,23.1722916666667
"1016","BUO",2016-08-27,14,22.4352083333333
"1017","BUO",2016-08-27,16,20.7815277777778
"1018","BUO",2016-08-27,18,20.6451388888889
"1019","BUO",2016-08-28,0,29.3184027777778
"1020","BUO",2016-08-28,2,28.4578472222222
"1021","BUO",2016-08-28,4,26.9081944444444
"1022","BUO",2016-08-28,6,25.9292361111111
"1023","BUO",2016-08-28,8,24.8245833333333
"1024","BUO",2016-08-28,10,24.000625
"1025","BUO",2016-08-28,12,23.1771527777778
"1026","BUO",2016-08-28,14,22.3736805555556
"1027","BUO",2016-08-28,16,20.7803472222222
"1028","BUO",2016-08-28,18,20.6809027777778
"1029","BUO",2016-08-29,0,29.3796527777778
"1030","BUO",2016-08-29,2,28.5248611111111
"1031","BUO",2016-08-29,4,26.8577777777778
"1032","BUO",2016-08-29,6,25.9420138888889
"1033","BUO",2016-08-29,8,24.8341666666667
"1034","BUO",2016-08-29,10,24.0380555555556
"1035","BUO",2016-08-29,12,23.1436111111111
"1036","BUO",2016-08-29,14,22.4273611111111
"1037","BUO",2016-08-29,16,20.9241666666667
"1038","BUO",2016-08-29,18,21.1115277777778
"1039","BUO",2016-08-30,0,30.1526206896552
"1040","BUO",2016-08-30,1.524,28.79
"1041","BUO",2016-08-30,2,28.4990277777778
"1042","BUO",2016-08-30,3.048,28.02
"1043","BUO",2016-08-30,4,27.1163888888889
"1044","BUO",2016-08-30,4.572,27.12
"1045","BUO",2016-08-30,6,25.956875
"1046","BUO",2016-08-30,6.096,25.97
"1047","BUO",2016-08-30,7.62,25.22
"1048","BUO",2016-08-30,8,24.8121527777778
"1049","BUO",2016-08-30,9.144,24.38
"1050","BUO",2016-08-30,10,23.9528472222222
"1051","BUO",2016-08-30,10.668,23.85
"1052","BUO",2016-08-30,12,23.1409027777778
"1053","BUO",2016-08-30,12.192,23.33
"1054","BUO",2016-08-30,13.716,23.03
"1055","BUO",2016-08-30,14,22.3480555555556
"1056","BUO",2016-08-30,14.6304,22.59
"1057","BUO",2016-08-30,16,20.7415277777778
"1058","BUO",2016-08-30,18,21.088125
"1059","BUO",2016-08-31,0,29.6540972222222
"1060","BUO",2016-08-31,2,28.4097222222222
"1061","BUO",2016-08-31,4,26.9870833333333
"1062","BUO",2016-08-31,6,25.9852083333333
"1063","BUO",2016-08-31,8,24.8155555555556
"1064","BUO",2016-08-31,10,23.9273611111111
"1065","BUO",2016-08-31,12,23.1109027777778
"1066","BUO",2016-08-31,14,22.3296527777778
"1067","BUO",2016-08-31,16,20.7990972222222
"1068","BUO",2016-08-31,18,21.1218055555556
"1069","BUO",2016-09-01,0,28.0794444444444
"1070","BUO",2016-09-01,2,28.0254166666667
"1071","BUO",2016-09-01,4,26.9172222222222
"1072","BUO",2016-09-01,6,25.893125
"1073","BUO",2016-09-01,8,24.8095833333333
"1074","BUO",2016-09-01,10,24.0251388888889
"1075","BUO",2016-09-01,12,23.1141666666667
"1076","BUO",2016-09-01,14,22.2872916666667
"1077","BUO",2016-09-01,16,20.8753472222222
"1078","BUO",2016-09-01,18,21.1157638888889
"1079","BUO",2016-09-02,0,27.08625
"1080","BUO",2016-09-02,2,27.0975
"1081","BUO",2016-09-02,4,27.00625
"1082","BUO",2016-09-02,6,26.2816666666667
"1083","BUO",2016-09-02,8,24.7659027777778
"1084","BUO",2016-09-02,10,23.8661805555556
"1085","BUO",2016-09-02,12,23.1302777777778
"1086","BUO",2016-09-02,14,22.3292361111111
"1087","BUO",2016-09-02,16,20.7984027777778
"1088","BUO",2016-09-02,18,21.0973611111111
"1089","BUO",2016-09-03,0,26.9109722222222
"1090","BUO",2016-09-03,2,26.8252083333333
"1091","BUO",2016-09-03,4,26.5636805555556
"1092","BUO",2016-09-03,6,26.4113194444444
"1093","BUO",2016-09-03,8,25.0315277777778
"1094","BUO",2016-09-03,10,23.8879166666667
"1095","BUO",2016-09-03,12,22.9671527777778
"1096","BUO",2016-09-03,14,22.2427777777778
"1097","BUO",2016-09-03,16,20.8354861111111
"1098","BUO",2016-09-03,18,21.1611805555556
"1099","BUO",2016-09-04,0,27.4229166666667
"1100","BUO",2016-09-04,2,26.7770138888889
"1101","BUO",2016-09-04,4,26.5261111111111
"1102","BUO",2016-09-04,6,26.2804861111111
"1103","BUO",2016-09-04,8,24.8777083333333
"1104","BUO",2016-09-04,10,23.8630555555556
"1105","BUO",2016-09-04,12,22.9922222222222
"1106","BUO",2016-09-04,14,22.2522916666667
"1107","BUO",2016-09-04,16,20.8160416666667
"1108","BUO",2016-09-04,18,21.0909722222222
"1109","BUO",2016-09-05,0,27.8741666666667
"1110","BUO",2016-09-05,2,27.0297916666667
"1111","BUO",2016-09-05,4,26.4714583333333
"1112","BUO",2016-09-05,6,26.1849305555556
"1113","BUO",2016-09-05,8,24.8972916666667
"1114","BUO",2016-09-05,10,23.8805555555556
"1115","BUO",2016-09-05,12,23.025
"1116","BUO",2016-09-05,14,22.1621527777778
"1117","BUO",2016-09-05,16,20.7688888888889
"1118","BUO",2016-09-05,18,21.0753472222222
"1119","BUO",2016-09-06,0,28.2030555555556
"1120","BUO",2016-09-06,2,27.2852083333333
"1121","BUO",2016-09-06,4,26.4509722222222
"1122","BUO",2016-09-06,6,26.1399305555556
"1123","BUO",2016-09-06,8,24.9001388888889
"1124","BUO",2016-09-06,10,23.8859027777778
"1125","BUO",2016-09-06,12,23.0083333333333
"1126","BUO",2016-09-06,14,22.1807638888889
"1127","BUO",2016-09-06,16,20.8298611111111
"1128","BUO",2016-09-06,18,21.0874305555556
"1129","BUO",2016-09-07,0,28.34625
"1130","BUO",2016-09-07,2,27.7461805555556
"1131","BUO",2016-09-07,4,26.528125
"1132","BUO",2016-09-07,6,26.0325694444444
"1133","BUO",2016-09-07,8,24.9431944444444
"1134","BUO",2016-09-07,10,23.8772916666667
"1135","BUO",2016-09-07,12,22.9649305555556
"1136","BUO",2016-09-07,14,22.1929861111111
"1137","BUO",2016-09-07,16,20.8731944444444
"1138","BUO",2016-09-07,18,21.0752777777778
"1139","BUO",2016-09-08,0,28.1931944444444
"1140","BUO",2016-09-08,2,28.041875
"1141","BUO",2016-09-08,4,26.5955555555556
"1142","BUO",2016-09-08,6,26.0275
"1143","BUO",2016-09-08,8,25.0836805555556
"1144","BUO",2016-09-08,10,23.8215972222222
"1145","BUO",2016-09-08,12,22.9710416666667
"1146","BUO",2016-09-08,14,22.165625
"1147","BUO",2016-09-08,16,20.8633333333333
"1148","BUO",2016-09-08,18,21.0407638888889
"1149","BUO",2016-09-09,0,28.1202777777778
"1150","BUO",2016-09-09,2,27.6747222222222
"1151","BUO",2016-09-09,4,26.6207638888889
"1152","BUO",2016-09-09,6,26.0881944444444
"1153","BUO",2016-09-09,8,25.1280555555556
"1154","BUO",2016-09-09,10,23.8026388888889
"1155","BUO",2016-09-09,12,22.9689583333333
"1156","BUO",2016-09-09,14,22.2063194444444
"1157","BUO",2016-09-09,16,20.7513888888889
"1158","BUO",2016-09-09,18,21.0164583333333
"1159","BUO",2016-09-10,0,27.7192361111111
"1160","BUO",2016-09-10,2,27.7120138888889
"1161","BUO",2016-09-10,4,27.4422222222222
"1162","BUO",2016-09-10,6,26.2198611111111
"1163","BUO",2016-09-10,8,25.085
"1164","BUO",2016-09-10,10,23.8477777777778
"1165","BUO",2016-09-10,12,22.9453472222222
"1166","BUO",2016-09-10,14,22.13625
"1167","BUO",2016-09-10,16,21.1051388888889
"1168","BUO",2016-09-10,18,20.9859027777778
"1169","BUO",2016-09-11,0,27.5381944444444
"1170","BUO",2016-09-11,2,27.0823611111111
"1171","BUO",2016-09-11,4,26.8264583333333
"1172","BUO",2016-09-11,6,26.0864583333333
"1173","BUO",2016-09-11,8,25.0896527777778
"1174","BUO",2016-09-11,10,23.8670138888889
"1175","BUO",2016-09-11,12,22.9328472222222
"1176","BUO",2016-09-11,14,22.1921527777778
"1177","BUO",2016-09-11,16,20.9244444444444
"1178","BUO",2016-09-11,18,20.9246527777778
"1179","BUO",2016-09-12,0,27.4082638888889
"1180","BUO",2016-09-12,2,26.7319444444444
"1181","BUO",2016-09-12,4,26.5416666666667
"1182","BUO",2016-09-12,6,26.2982638888889
