"","sampledate","Thermo_depth_m","Thermo_depth_m_k1","vol_chg_m3"
"87",2012-05-18,4.58257366124834,0.79499333876879,31643914.8563529
"88",2012-05-19,5.37756700001713,0.79499333876879,31643914.8563529
"89",2012-05-20,6.17256033878592,0.794993338768791,31643914.8563529
"90",2012-05-21,6.96755367755471,0.794993338768789,31643914.8563529
"91",2012-05-22,7.7625470163235,0.794993338768791,31643914.8563529
"92",2012-05-23,8.55754035509229,0.794993338768791,31643914.8563529
"93",2012-05-24,9.35253369386108,0.794993338768789,31643914.8563529
"94",2012-05-25,10.1475270326299,0.794993338768791,31643914.8563529
"95",2012-05-26,10.9425203713987,0.794993338768791,31643914.8563529
"96",2012-05-27,11.7375137101675,0.794993338768791,31643914.8563529
"97",2012-05-28,12.5325070489362,0.794993338768789,31643914.8563529
"98",2012-05-29,13.327500387705,0.794993338768791,31643914.8563529
"99",2012-05-30,13.2086960529344,-0.118804334770635,-4728887.74121036
"100",2012-05-31,13.0898917181638,-0.118804334770635,-4728887.74121036
"101",2012-06-01,12.9710873833931,-0.118804334770635,-4728887.74121036
"102",2012-06-02,12.8522830486225,-0.118804334770635,-4728887.74121036
"103",2012-06-03,12.7334787138519,-0.118804334770635,-4728887.74121036
"104",2012-06-04,12.6146743790812,-0.118804334770635,-4728887.74121036
"105",2012-06-05,12.4958700443106,-0.118804334770637,-4728887.74121043
"106",2012-06-06,12.3770657095399,-0.118804334770635,-4728887.74121036
"107",2012-06-07,12.2582613747693,-0.118804334770635,-4728887.74121036
"108",2012-06-08,12.1394570399987,-0.118804334770635,-4728887.74121036
"109",2012-06-09,12.020652705228,-0.118804334770635,-4728887.74121036
"110",2012-06-10,11.9018483704574,-0.118804334770635,-4728887.74121036
"111",2012-06-11,11.7830440356868,-0.118804334770635,-4728887.74121036
"112",2012-06-12,11.9267308486589,0.143686812972168,5719309.90354419
"113",2012-06-13,12.0704176616311,0.143686812972168,5719309.90354419
"114",2012-06-14,12.2141044746033,0.143686812972168,5719309.90354419
"115",2012-06-15,12.3577912875754,0.14368681297217,5719309.90354426
"116",2012-06-16,12.5014781005476,0.143686812972168,5719309.90354419
"117",2012-06-17,12.6451649135198,0.143686812972168,5719309.90354419
"118",2012-06-18,12.788851726492,0.143686812972168,5719309.90354419
"119",2012-06-19,12.9325385394641,0.143686812972168,5719309.90354419
"120",2012-06-20,13.0762253524363,0.143686812972168,5719309.90354419
"121",2012-06-21,13.2199121654085,0.14368681297217,5719309.90354426
"122",2012-06-22,13.3635989783806,0.143686812972167,5719309.90354412
"123",2012-06-23,13.5072857913528,0.14368681297217,5719309.90354426
"124",2012-06-24,13.650972604325,0.143686812972168,5719309.90354419
"125",2012-06-25,13.7946594172971,0.143686812972168,5719309.90354419
"126",2012-06-26,13.7839336542354,-0.0107257630617177,-426928.272908611
"127",2012-06-27,13.7732078911737,-0.0107257630617195,-426928.272908681
"128",2012-06-28,13.762482128112,-0.0107257630617177,-426928.272908611
"129",2012-06-29,13.7517563650503,-0.0107257630617177,-426928.272908611
"130",2012-06-30,13.7410306019885,-0.0107257630617177,-426928.272908611
"131",2012-07-01,13.7303048389268,-0.0107257630617195,-426928.272908681
"132",2012-07-02,13.7195790758651,-0.0107257630617177,-426928.272908611
"133",2012-07-03,13.7088533128034,-0.0107257630617177,-426928.272908611
"134",2012-07-04,13.6981275497417,-0.0107257630617177,-426928.272908611
"135",2012-07-05,13.68740178668,-0.0107257630617195,-426928.272908681
"136",2012-07-06,13.6766760236182,-0.0107257630617177,-426928.272908611
"137",2012-07-07,13.6659502605565,-0.0107257630617177,-426928.272908611
"138",2012-07-08,13.6552244974948,-0.0107257630617177,-426928.272908611
"139",2012-07-09,13.6444987344331,-0.0107257630617195,-426928.272908681
"140",2012-07-10,13.6337729713714,-0.0107257630617177,-426928.272908611
"141",2012-07-11,13.7930485142701,0.159275542898785,6339803.70954322
"142",2012-07-12,13.9523240571689,0.159275542898785,6339803.70954322
"143",2012-07-13,14.1115996000677,0.159275542898786,6339803.7095433
"144",2012-07-14,14.2708751429665,0.159275542898785,6339803.70954322
"145",2012-07-15,14.4301506858653,0.159275542898785,6339803.70954322
"146",2012-07-16,14.5894262287641,0.159275542898785,6339803.70954322
"147",2012-07-17,14.7487017716629,0.159275542898786,6339803.7095433
"148",2012-07-18,14.9079773145616,0.159275542898785,6339803.70954322
"149",2012-07-19,15.0672528574604,0.159275542898785,6339803.70954322
"150",2012-07-20,15.2265284003592,0.159275542898785,6339803.70954322
"151",2012-07-21,15.385803943258,0.159275542898786,6339803.7095433
"152",2012-07-22,15.5450794861568,0.159275542898785,6339803.70954322
"153",2012-07-23,15.7043550290556,0.159275542898785,6339803.70954322
"154",2012-07-24,15.5879246356061,-0.1164303934495,-4634395.38086389
"155",2012-07-25,15.4714942421566,-0.116430393449502,-4634395.38086396
"156",2012-07-26,15.3550638487071,-0.1164303934495,-4634395.38086389
"157",2012-07-27,15.2386334552576,-0.1164303934495,-4634395.38086389
"158",2012-07-28,15.1222030618081,-0.1164303934495,-4634395.38086389
"159",2012-07-29,15.0057726683586,-0.116430393449502,-4634395.38086396
"160",2012-07-30,14.8893422749091,-0.1164303934495,-4634395.38086389
"161",2012-07-31,14.7729118814596,-0.1164303934495,-4634395.38086389
"162",2012-08-01,14.6564814880101,-0.116430393449502,-4634395.38086396
"163",2012-08-02,14.5400510945606,-0.1164303934495,-4634395.38086389
"164",2012-08-03,14.4236207011111,-0.1164303934495,-4634395.38086389
"165",2012-08-04,14.3071903076616,-0.1164303934495,-4634395.38086389
"166",2012-08-05,14.1907599142121,-0.116430393449502,-4634395.38086396
"167",2012-08-06,14.0743295207626,-0.1164303934495,-4634395.38086389
"168",2012-08-07,14.1102939175253,0.0359643967627186,1431526.84874325
"169",2012-08-08,14.146258314288,0.0359643967627186,1431526.84874325
"170",2012-08-09,14.1822227110507,0.0359643967627186,1431526.84874325
"171",2012-08-10,14.2181871078134,0.0359643967627186,1431526.84874325
