    Date,    Time,Site_ID,Long_ID,Cross_ID,Depth_Below_Surface,Matrix,Type,Method, Temp_C,SpCond_µScm,  Depth_m,pH,Orp_mv,Turbidity_FNU_NTU,Chl_ugL,Chl_RFU,BGA_PC_ugL,BGA_PC_RFU,ODO_PercSat,ODO_mgL,QC_Flag,QC_Comment,Battery_volts,pH_mV,Cond_uScm,Sal_psu,nLF_Cond_uScm,TDS_mgL,TSS_mgL,ORP_raw_mV,Press_psi_a,Depth_ft,Sonde_Serial
8/13/2019,12:18:40,ENN-20,0,C,20,SW,UKN,EXO2,25.87,253,,7.38,-154.9,18.92,5.46,1.32,0.99,1.02,1.7,0.1,TRUE,,5.3,-40.8,257.2,0.12,252.6,164,0,-176.4,8.67,20.06,17D108364
8/13/2019,12:18:50,ENN-20,0,C,20,SW,UKN,EXO2,25.79,251.7,,7.37,-156.8,18.52,5.35,1.29,0.94,0.97,1.5,0.1,TRUE,,5.3,-40.1,255.5,0.12,251.3,164,0,-178.2,8.69,20.1,17D108364
8/13/2019,12:19:00,ENN-20,0,C,20,SW,UKN,EXO2,25.67,249.8,,7.37,-158.9,17.2,5.34,1.29,0.9,0.93,1.4,0.1,TRUE,,5.3,-39.9,253,0.12,249.5,162,0,-180.3,8.69,20.11,17D108364
8/13/2019,12:19:10,ENN-20,0,C,20,SW,UKN,EXO2,25.67,249.5,,7.36,-160.5,18.75,5.4,1.31,0.93,0.96,1.4,0.1,TRUE,,5.3,-39.7,252.6,0.12,249.1,162,0,-182,8.7,20.13,17D108364
8/13/2019,12:19:20,ENN-20,0,C,20,SW,UKN,EXO2,25.74,249.8,,7.36,-161.8,18.61,5.64,1.37,0.98,1.01,1.2,0.1,TRUE,,5.3,-39.4,253.3,0.12,249.4,162,0,-183.2,8.71,20.15,17D108364
8/13/2019,12:19:30,ENN-20,0,C,20,SW,UKN,EXO2,25.71,250,,7.35,-162.9,16.54,5.64,1.37,1,1.03,1.1,0.1,TRUE,,5.3,-39.1,253.4,0.12,249.7,163,0,-184.4,8.7,20.14,17D108364
8/13/2019,12:19:40,ENN-20,0,C,20,SW,UKN,EXO2,25.77,251,,7.35,-164.2,18.97,5.61,1.36,1.01,1.04,1,0.1,TRUE,,5.3,-38.8,254.7,0.12,250.6,163,0,-185.7,8.7,20.13,17D108364
8/13/2019,12:19:50,ENN-20,0,C,20,SW,UKN,EXO2,25.77,250.8,,7.35,-165.6,18.82,5.49,1.33,1.01,1.04,0.9,0.1,TRUE,,5.3,-38.8,254.5,0.12,250.4,163,0,-187,8.7,20.13,17D108364
8/13/2019,12:20:00,ENN-20,0,C,20,SW,UKN,EXO2,25.79,250.2,,7.34,-167,18.35,5.39,1.31,1.01,1.04,0.9,0.1,TRUE,,5.3,-38.6,254,0.12,249.8,163,0,-188.4,8.7,20.13,17D108364
8/13/2019,12:20:10,ENN-20,0,C,20,SW,UKN,EXO2,25.79,250.3,,7.34,-168,19.31,5.51,1.34,0.98,1.01,0.9,0.1,TRUE,,5.3,-38.5,254.1,0.12,249.9,163,0,-189.5,8.7,20.13,17D108364
8/13/2019,12:20:20,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.37,252.1,,7.21,-167.6,32.18,5.39,1.3,0.81,0.84,0.6,0.1,TRUE,,5.3,-31.3,244.2,0.12,252.9,164,0,-189.1,10.76,24.88,17D108364
8/13/2019,12:20:30,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.48,238.5,,7.2,-166.1,31.29,5.09,1.23,0.56,0.59,0.5,0,TRUE,,5.3,-30.4,231.6,0.11,239.2,155,0,-187.6,10.76,24.87,17D108364
8/13/2019,12:20:40,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.49,237.5,,7.18,-165.1,31.55,4.98,1.2,0.53,0.56,0.5,0.1,TRUE,,5.3,-29.7,230.6,0.11,238.2,154,0,-186.5,10.76,24.87,17D108364
8/13/2019,12:20:50,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.38,237.4,,7.16,-165.2,32.55,5.17,1.25,0.52,0.55,0.5,0,TRUE,,5.3,-28.6,230.1,0.11,238.1,154,0,-186.6,10.75,24.86,17D108364
8/13/2019,12:21:00,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.31,237.3,,7.15,-165.3,36.1,5.26,1.27,0.52,0.55,0.4,0,TRUE,,5.3,-27.7,229.6,0.11,238,154,0,-186.8,10.75,24.85,17D108364
8/13/2019,12:21:10,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.31,237.2,,7.13,-165.7,34.26,5.1,1.23,0.52,0.55,0.4,0,TRUE,,5.3,-26.9,229.6,0.11,238,154,0,-187.1,10.75,24.86,17D108364
8/13/2019,12:21:20,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.26,237.4,,7.12,-166,33.05,5.08,1.23,0.5,0.53,0.3,0,TRUE,,5.3,-26,229.5,0.11,238.1,154,0,-187.4,10.75,24.86,17D108364
8/13/2019,12:21:30,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.19,237.5,,7.1,-166.1,33.12,5.15,1.24,0.52,0.54,0.3,0,TRUE,,5.3,-24.9,229.3,0.11,238.3,154,0,-187.5,10.76,24.87,17D108364
8/13/2019,12:21:40,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.15,237.6,,7.08,-166,29.21,5.14,1.24,0.55,0.58,0.3,0,TRUE,,5.3,-23.8,229.2,0.11,238.4,154,0,-187.5,10.76,24.89,17D108364
8/13/2019,12:21:50,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.15,237.5,,7.06,-165.9,35.44,5.13,1.24,0.56,0.59,0.3,0,TRUE,,5.3,-23,229.1,0.11,238.3,154,0,-187.3,10.78,24.92,17D108364
8/13/2019,12:22:00,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.17,237.4,,7.05,-165.8,33.68,5.08,1.23,0.56,0.59,0.2,0,TRUE,,5.3,-22.3,229.1,0.11,238.2,154,0,-187.2,10.79,24.94,17D108364
8/13/2019,12:22:10,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.2,237.3,,7.04,-165.8,33.07,5.12,1.24,0.52,0.55,0.2,0,TRUE,,5.3,-21.5,229.1,0.11,238.1,154,0,-187.2,10.8,24.97,17D108364
8/13/2019,12:22:20,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.17,237.4,,7.02,-165.6,33.55,5.29,1.28,0.54,0.57,0.2,0,TRUE,,5.3,-20.5,229.1,0.11,238.3,154,0,-187.1,10.8,24.98,17D108364
8/13/2019,12:22:30,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.17,237.4,,6.99,-165.4,35.14,5.16,1.25,0.59,0.62,0.2,0,TRUE,,5.3,-19.3,229.1,0.11,238.2,154,0,-186.8,10.8,24.98,17D108364
8/13/2019,12:22:40,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.18,237.4,,6.98,-165.4,34.91,5.13,1.24,0.58,0.6,0.2,0,TRUE,,5.3,-18.3,229.1,0.11,238.2,154,0,-186.8,10.79,24.96,17D108364
8/13/2019,12:22:50,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.21,237.3,,6.96,-165.5,32.85,5.21,1.26,0.54,0.57,0.1,0,TRUE,,5.3,-17.6,229.2,0.11,238.1,154,0,-186.9,10.79,24.94,17D108364
8/13/2019,12:23:00,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.19,237.3,,6.95,-165.5,36.35,5.22,1.26,0.57,0.6,0.1,0,TRUE,,5.3,-16.8,229.1,0.11,238.1,154,0,-186.9,10.77,24.91,17D108364
8/13/2019,12:23:10,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.16,237.3,,6.93,-165.5,33.3,5.22,1.26,0.58,0.61,0.1,0,TRUE,,5.3,-15.8,228.9,0.11,238.1,154,0,-186.9,10.78,24.92,17D108364
8/13/2019,12:23:20,ENN-DEEP,0,C,25,SW,UKN,EXO2,23.08,237.4,,6.92,-165.4,35.74,5.1,1.23,0.54,0.57,0.1,0,TRUE,,5.3,-14.9,228.7,0.11,238.3,154,0,-186.9,10.78,24.94,17D108364
8/13/2019,12:38:00,EUS-0,0,C,0,SW,UKN,EXO2,24.18,353.4,,7.87,76.5,99.55,4.06,0.97,0.85,0.87,85.7,7.2,TRUE,,5.3,-67.7,347.9,0.17,354,230,0,55.1,-0.09,-0.2,17D108364
8/13/2019,12:38:10,EUS-0,0,C,0,SW,UKN,EXO2,24.1,353.9,,7.84,76.9,102.96,9.49,2.33,0.72,0.75,75.9,6.4,TRUE,,5.2,-65.9,347.9,0.17,354.6,230,0,55.4,-0.07,-0.16,17D108364
8/13/2019,12:38:20,EUS-0,0,C,0,SW,UKN,EXO2,24.02,346.7,,7.82,77.3,106.96,9.11,2.23,0.68,0.71,74.7,6.3,TRUE,,5.2,-65,340.2,0.16,347.3,225,0,55.8,-0.05,-0.12,17D108364
8/13/2019,12:38:30,EUS-0,0,C,0,SW,UKN,EXO2,23.89,331.8,,7.8,77.9,112.58,9,2.21,0.68,0.71,73.6,6.2,TRUE,,5.2,-63.5,324.8,0.16,332.5,216,0,56.5,-0.02,-0.05,17D108364
8/13/2019,12:38:40,EUS-0,0,C,0,SW,UKN,EXO2,24.03,334.8,,7.78,78.7,97.85,10.16,2.49,0.78,0.81,73.5,6.2,TRUE,,5.3,-62.4,328.6,0.16,335.5,218,0,57.2,0,-0.01,17D108364
8/13/2019,12:38:50,EUS-0,0,C,0,SW,UKN,EXO2,24.21,345.1,,7.77,79.4,96.64,10.7,2.63,0.91,0.94,73.2,6.1,TRUE,,5.3,-62,339.9,0.16,345.7,224,0,58,-0.01,-0.01,17D108364
8/13/2019,12:39:00,EUS-0,0,C,0,SW,UKN,EXO2,24.09,339.2,,7.77,79.8,117.12,10.01,2.46,0.85,0.88,72.9,6.1,TRUE,,5.2,-62,333.3,0.16,339.8,220,0,58.4,-0.01,-0.02,17D108364
8/13/2019,12:39:10,EUS-0,0,C,0,SW,UKN,EXO2,23.84,326.3,,7.76,80,115.5,8.91,2.18,0.74,0.77,72.7,6.1,TRUE,,5.2,-61.7,319.1,0.16,327,212,0,58.6,-0.03,-0.07,17D108364
8/13/2019,12:39:20,EUS-0,0,C,0,SW,UKN,EXO2,23.84,326.5,,7.75,80.4,109.26,8.81,2.16,0.71,0.74,72.9,6.2,TRUE,,5.2,-61.1,319.3,0.16,327.2,212,0,58.9,-0.04,-0.1,17D108364
8/13/2019,12:39:30,EUS-0,0,C,0,SW,UKN,EXO2,23.86,327.5,,7.75,80.8,114,8.78,2.15,0.7,0.73,72.9,6.2,TRUE,,5.2,-60.8,320.4,0.16,328.3,213,0,59.4,-0.04,-0.09,17D108364
8/13/2019,12:39:40,EUS-0,0,C,0,SW,UKN,EXO2,23.85,327.1,,7.75,81.2,109.06,8.55,2.09,0.69,0.72,72.8,6.1,TRUE,,5.2,-60.6,319.9,0.16,327.8,213,0,59.8,-0.03,-0.08,17D108364
8/13/2019,12:39:50,EUS-0,0,C,0,SW,UKN,EXO2,23.84,325.6,,7.74,81.6,104.26,8.56,2.1,0.68,0.71,72.9,6.2,TRUE,,5.2,-60.5,318.4,0.15,326.4,212,0,60.1,-0.03,-0.07,17D108364
8/13/2019,12:40:00,EUS-0,0,C,0,SW,UKN,EXO2,23.83,325,,7.74,81.9,111.5,8.85,2.17,0.7,0.73,72.8,6.1,TRUE,,5.2,-60.3,317.7,0.15,325.7,211,0,60.4,-0.03,-0.07,17D108364
8/13/2019,12:40:10,EUS-0,0,C,0,SW,UKN,EXO2,23.82,324.1,,7.74,82.2,113.64,9.08,2.22,0.72,0.75,72.8,6.1,TRUE,,5.2,-60.2,316.8,0.15,324.8,211,0,60.8,-0.03,-0.08,17D108364
8/13/2019,12:40:20,EUS-0,0,C,0,SW,UKN,EXO2,23.82,323.2,,7.74,82.5,129.48,8.81,2.16,0.75,0.77,72.7,6.1,TRUE,,5.3,-60.1,315.9,0.15,323.9,210,0,61.1,-0.04,-0.08,17D108364
8/13/2019,12:40:30,EUS-0,0,C,0,SW,UKN,EXO2,23.8,321.5,,7.74,82.8,108.96,8.61,2.11,0.73,0.76,72.7,6.1,TRUE,,5.3,-60.1,314.1,0.15,322.2,209,0,61.3,-0.03,-0.08,17D108364
8/13/2019,12:40:40,EUS-0,0,C,0,SW,UKN,EXO2,23.79,319.9,,7.73,83,114.9,8.64,2.12,0.72,0.75,72.8,6.2,TRUE,,5.3,-60,312.5,0.15,320.7,208,0,61.5,-0.02,-0.04,17D108364
8/13/2019,12:40:50,EUS-0,0,C,0,SW,UKN,EXO2,23.8,320,,7.73,83.3,112.2,8.71,2.13,0.72,0.75,72.9,6.2,TRUE,,5.2,-59.9,312.6,0.15,320.7,208,0,61.8,-0.01,-0.02,17D108364
8/13/2019,12:41:00,EUS-0,0,C,0,SW,UKN,EXO2,23.8,323.4,,7.73,83.6,111.95,8.64,2.12,0.69,0.72,72.8,6.1,TRUE,,5.2,-59.9,316,0.15,324.2,210,0,62.2,-0.01,-0.01,17D108364
8/13/2019,12:41:10,EUS-0,0,C,0,SW,UKN,EXO2,23.8,320.9,,7.73,83.9,117.51,8.55,2.09,0.68,0.71,72.8,6.1,TRUE,,5.2,-59.8,313.6,0.15,321.6,209,0,62.5,-0.02,-0.04,17D108364
8/13/2019,12:41:20,EUS-0,0,C,0,SW,UKN,EXO2,23.81,319.8,,7.73,84.1,118.54,8.58,2.1,0.72,0.75,72.9,6.2,TRUE,,5.3,-59.8,312.5,0.15,320.5,208,0,62.7,-0.03,-0.08,17D108364
8/13/2019,12:41:30,EUS-0,0,C,0,SW,UKN,EXO2,23.81,321.9,,7.73,84.4,112.12,8.6,2.11,0.73,0.76,72.9,6.2,TRUE,,5.3,-59.8,314.6,0.15,322.6,209,0,63,-0.04,-0.09,17D108364
8/13/2019,12:41:40,EUS-0,0,C,0,SW,UKN,EXO2,23.81,324.5,,7.73,84.7,106.04,8.59,2.1,0.71,0.73,72.7,6.1,TRUE,,5.3,-59.8,317.1,0.15,325.2,211,0,63.2,-0.02,-0.05,17D108364
8/13/2019,12:41:50,EUS-5,0,C,5,SW,UKN,EXO2,23.8,325.5,,7.73,85,135.11,8.68,2.13,0.68,0.71,72.5,6.1,TRUE,,5.2,-59.7,318.1,0.15,326.3,212,0,63.5,1.92,4.44,17D108364
8/13/2019,12:42:00,EUS-5,0,C,5,SW,UKN,EXO2,23.75,324.7,,7.73,85.2,122.89,9.71,2.38,0.7,0.73,71.9,6.1,TRUE,,5.1,-59.6,316.9,0.15,325.5,211,0,63.8,2.08,4.8,17D108364
8/13/2019,12:42:10,EUS-5,0,C,5,SW,UKN,EXO2,23.73,323.3,,7.73,85.4,129.88,9.79,2.4,0.71,0.74,71.6,6.1,TRUE,,5.1,-59.5,315.5,0.15,324.1,210,0,63.9,2.15,4.98,17D108364
8/13/2019,12:42:20,EUS-5,0,C,5,SW,UKN,EXO2,23.71,321.7,,7.72,85.6,145.5,9.98,2.45,0.73,0.76,71.6,6.1,TRUE,,5.1,-59.4,313.7,0.15,322.5,209,0,64.1,2.19,5.06,17D108364
8/13/2019,12:42:30,EUS-5,0,C,5,SW,UKN,EXO2,23.73,323.5,,7.72,85.9,129.81,9.61,2.36,0.73,0.76,71.6,6.1,TRUE,,5.2,-59.3,315.7,0.15,324.3,210,0,64.4,2.19,5.07,17D108364
8/13/2019,12:42:40,EUS-5,0,C,5,SW,UKN,EXO2,23.76,327,,7.72,86.2,117,9.6,2.36,0.72,0.75,71.6,6.1,TRUE,,5.1,-59.3,319.2,0.16,327.7,213,0,64.7,2.21,5.11,17D108364
8/13/2019,12:42:50,EUS-5,0,C,5,SW,UKN,EXO2,23.8,329.7,,7.72,86.4,122.97,9.4,2.3,0.71,0.74,71.6,6,TRUE,,5.1,-59.4,322.2,0.16,330.5,214,0,65,2.21,5.12,17D108364
8/13/2019,12:43:00,EUS-5,0,C,5,SW,UKN,EXO2,23.76,325.4,,7.72,86.6,126.07,9.52,2.34,0.71,0.74,71.5,6,TRUE,,5.1,-59.5,317.6,0.15,326.2,211,0,65.2,2.2,5.08,17D108364
8/13/2019,12:43:10,EUS-5,0,C,5,SW,UKN,EXO2,23.76,326,,7.73,86.8,139.15,9.53,2.34,0.71,0.74,71.5,6,TRUE,,5.1,-59.5,318.3,0.15,326.8,212,0,65.3,2.18,5.05,17D108364
8/13/2019,12:43:20,EUS-5,0,C,5,SW,UKN,EXO2,23.72,322.3,,7.73,87,132.8,9.76,2.4,0.73,0.76,71.4,6,TRUE,,5.1,-59.5,314.4,0.15,323.1,209,0,65.5,2.17,5.03,17D108364
8/13/2019,12:43:30,EUS-5,0,C,5,SW,UKN,EXO2,23.71,321.8,,7.72,87.1,121.54,9.48,2.32,0.73,0.76,71.4,6,TRUE,,5.2,-59.4,313.8,0.15,322.6,209,0,65.6,2.18,5.04,17D108364
8/13/2019,12:43:40,EUS-5,0,C,5,SW,UKN,EXO2,23.74,324.9,,7.72,87.4,131.31,9.47,2.32,0.71,0.74,71.5,6,TRUE,,5.2,-59.3,317,0.15,325.7,211,0,65.9,2.22,5.13,17D108364
8/13/2019,12:43:50,EUS-5,0,C,5,SW,UKN,EXO2,23.75,325.6,,7.72,87.7,121.41,9.57,2.35,0.71,0.74,71.4,6,TRUE,,5.2,-59.3,317.8,0.15,326.4,212,0,66.2,2.26,5.23,17D108364
8/13/2019,12:44:00,EUS-5,0,C,5,SW,UKN,EXO2,23.77,327.2,,7.72,87.9,120.61,9.28,2.27,0.7,0.73,71.5,6,TRUE,,5.2,-59.3,319.5,0.16,328,213,0,66.4,2.26,5.23,17D108364
8/13/2019,12:44:10,EUS-5,0,C,5,SW,UKN,EXO2,23.74,323.8,,7.72,88,123.46,9.69,2.38,0.7,0.73,71.4,6,TRUE,,5.2,-59.4,316,0.15,324.6,210,0,66.6,2.24,5.18,17D108364
8/13/2019,12:44:20,EUS-5,0,C,5,SW,UKN,EXO2,23.71,322,,7.72,88.2,141.38,9.74,2.39,0.71,0.73,71.4,6,TRUE,,5.2,-59.4,314.1,0.15,322.8,209,0,66.7,2.22,5.12,17D108364
8/13/2019,12:44:30,EUS-5,0,C,5,SW,UKN,EXO2,23.71,321.3,,7.72,88.3,149.51,9.74,2.39,0.72,0.74,71.4,6,TRUE,,5.2,-59.3,313.4,0.15,322.1,209,0,66.9,2.21,5.1,17D108364
8/13/2019,12:44:40,EUS-5,0,C,5,SW,UKN,EXO2,23.74,322.4,,7.72,88.5,127.03,9.68,2.37,0.73,0.76,71.6,6.1,TRUE,,5.2,-59.3,314.6,0.15,323.2,210,0,67,2.21,5.11,17D108364
8/13/2019,12:44:50,EUS-5,0,C,5,SW,UKN,EXO2,23.82,323.9,,7.72,88.7,110.51,9.54,2.34,0.74,0.77,71.9,6.1,TRUE,,5.2,-59.5,316.6,0.15,324.7,211,0,67.2,2.2,5.08,17D108364
8/13/2019,12:45:00,EUS-5,0,C,5,SW,UKN,EXO2,23.76,323.5,,7.73,88.9,143.38,9.72,2.38,0.74,0.77,71.7,6.1,TRUE,,5.2,-59.5,315.8,0.15,324.2,210,0,67.4,2.2,5.09,17D108364
8/13/2019,12:45:10,EUS-5,0,C,5,SW,UKN,EXO2,23.7,320,,7.72,89.1,123.94,9.8,2.4,0.74,0.77,71.5,6.1,TRUE,,5.2,-59.2,312.1,0.15,320.8,208,0,67.6,2.22,5.13,17D108364
8/13/2019,12:45:20,EUS-5,0,C,5,SW,UKN,EXO2,23.78,322.7,,7.72,89.3,127.19,9.65,2.37,0.75,0.77,71.7,6.1,TRUE,,5.2,-59.2,315.2,0.15,323.4,210,0,67.8,2.22,5.12,17D108364
8/13/2019,12:45:30,EUS-5,0,C,5,SW,UKN,EXO2,23.78,323.4,,7.72,89.4,126.08,9.41,2.31,0.74,0.77,71.7,6.1,TRUE,,5.2,-59.3,315.8,0.15,324.1,210,0,68,2.19,5.07,17D108364
8/13/2019,12:59:30,ECP-0,0,C,0,SW,UKN,EXO2,26.91,256,,8.26,100,4.46,4.71,1.13,1.44,1.46,86.2,6.9,TRUE,,5.2,-89.4,265.3,0.12,255,166,0,78.6,-0.09,-0.22,17D108364
8/13/2019,12:59:40,ECP-0,0,C,0,SW,UKN,EXO2,27.69,252.6,,8.25,99,4.41,10.3,2.53,1.77,1.8,76.2,6,TRUE,,5.2,-89.5,265.6,0.12,251.2,164,0,77.5,-0.05,-0.11,17D108364
8/13/2019,12:59:50,ECP-0,0,C,0,SW,UKN,EXO2,27.72,252.6,,8.26,98.2,4.34,10.22,2.51,1.86,1.89,74.2,5.8,TRUE,,5.2,-89.6,265.8,0.12,251.2,164,0,76.7,-0.01,-0.01,17D108364
8/13/2019,13:00:00,ECP-0,0,C,0,SW,UKN,EXO2,27.73,252.7,,8.26,97,4.28,10.35,2.54,1.85,1.87,72.8,5.7,TRUE,,5.3,-89.7,265.9,0.12,251.3,164,0,75.6,0.03,0.06,17D108364
8/13/2019,13:00:10,ECP-0,0,C,0,SW,UKN,EXO2,27.72,252.7,,8.26,96.2,4.33,10.54,2.59,1.85,1.88,71.7,5.6,TRUE,,5.2,-89.7,265.8,0.12,251.3,164,0,74.7,0.04,0.08,17D108364
8/13/2019,13:00:20,ECP-0,0,C,0,SW,UKN,EXO2,27.71,252.8,,8.26,95.6,4.36,10.61,2.61,1.87,1.9,70.9,5.6,TRUE,,5.2,-89.6,265.9,0.12,251.4,164,0,74.2,0.02,0.04,17D108364
8/13/2019,13:00:30,ECP-0,0,C,0,SW,UKN,EXO2,27.71,252.8,,8.25,95.2,4.26,10.66,2.62,1.89,1.92,70.4,5.5,TRUE,,5.3,-89.5,265.8,0.12,251.4,164,0,73.8,0.01,0.03,17D108364
8/13/2019,13:00:40,ECP-0,0,C,0,SW,UKN,EXO2,27.69,252.8,,8.25,94.9,4.39,10.77,2.65,1.85,1.87,69.1,5.4,TRUE,,5.3,-89,265.8,0.12,251.4,164,0,73.5,0.03,0.06,17D108364
8/13/2019,13:00:50,ECP-0,0,C,0,SW,UKN,EXO2,27.7,252.7,,8.24,94.7,4.48,11.29,2.78,1.88,1.91,68.6,5.4,TRUE,,5.2,-88.8,265.8,0.12,251.3,164,0,73.2,0.04,0.09,17D108364
8/13/2019,13:01:00,ECP-0,0,C,0,SW,UKN,EXO2,27.71,252.7,,8.25,94.4,4.45,10.99,2.7,1.91,1.93,69.3,5.5,TRUE,,5.3,-89.1,265.8,0.12,251.3,164,0,72.9,0.05,0.13,17D108364
8/13/2019,13:01:10,ECP-0,0,C,0,SW,UKN,EXO2,27.7,252.8,,8.25,94.1,4.41,11.22,2.76,1.91,1.94,69.4,5.5,TRUE,,5.3,-89.4,265.8,0.12,251.4,164,0,72.6,0.07,0.15,17D108364
8/13/2019,13:01:20,ECP-0,0,C,0,SW,UKN,EXO2,27.69,252.8,,8.25,93.9,4.4,11.05,2.72,1.89,1.92,68.3,5.4,TRUE,,5.3,-89.1,265.8,0.12,251.4,164,0,72.4,0.06,0.13,17D108364
8/13/2019,13:01:30,ECP-0,0,C,0,SW,UKN,EXO2,27.68,252.8,,8.24,93.7,4.45,11,2.7,1.9,1.93,67.4,5.3,TRUE,,5.2,-88.6,265.7,0.12,251.4,164,0,72.3,0.05,0.11,17D108364
8/13/2019,13:01:40,ECP-0,0,C,0,SW,UKN,EXO2,27.68,252.8,,8.24,93.4,4.44,10.82,2.66,1.92,1.95,67.1,5.3,TRUE,,5.3,-88.5,265.7,0.12,251.4,164,0,71.9,0.04,0.09,17D108364
8/13/2019,13:01:50,ECP-0,0,C,0,SW,UKN,EXO2,27.68,252.8,,8.23,93.2,4.5,10.9,2.68,1.91,1.93,66.9,5.3,TRUE,,5.3,-88.4,265.7,0.12,251.4,164,0,71.7,0.03,0.06,17D108364
8/13/2019,13:02:00,ECP-0,0,C,0,SW,UKN,EXO2,27.69,252.8,,8.23,93.2,4.47,10.34,2.54,1.86,1.89,67,5.3,TRUE,,5.3,-88.2,265.8,0.12,251.4,164,0,71.8,0.03,0.06,17D108364
8/13/2019,13:02:10,ECP-0,0,C,0,SW,UKN,EXO2,27.68,252.8,,8.23,93.2,4.47,10.35,2.54,1.85,1.88,66.7,5.3,TRUE,,5.3,-88,265.7,0.12,251.4,164,0,71.8,0.03,0.07,17D108364
8/13/2019,13:02:20,ECP-0,0,C,0,SW,UKN,EXO2,27.68,252.8,,8.23,93.2,4.5,10.93,2.69,1.92,1.95,66.7,5.3,TRUE,,5.2,-88,265.8,0.12,251.4,164,0,71.7,0.03,0.07,17D108364
8/13/2019,13:02:30,ECP-0,0,C,0,SW,UKN,EXO2,27.68,252.8,,8.23,93.1,4.47,10.63,2.61,1.95,1.98,67.1,5.3,TRUE,,5.2,-88.1,265.8,0.12,251.4,164,0,71.6,0.03,0.07,17D108364
8/13/2019,13:02:40,ECP-0,0,C,0,SW,UKN,EXO2,27.68,252.8,,8.23,93,4.42,10.11,2.48,1.89,1.91,66.6,5.2,TRUE,,5.2,-88.1,265.7,0.12,251.4,164,0,71.6,0.03,0.08,17D108364
8/13/2019,13:02:50,ECP-0,0,C,0,SW,UKN,EXO2,27.68,252.8,,8.22,93.1,4.44,10.6,2.6,1.83,1.86,66,5.2,TRUE,,5.2,-87.7,265.8,0.12,251.4,164,0,71.6,0.05,0.11,17D108364
8/13/2019,13:03:00,ECP-5,0,C,5,SW,UKN,EXO2,27.68,252.8,,8.22,93,4.4,10.16,2.49,1.86,1.88,66.1,5.2,TRUE,,5.2,-87.4,265.8,0.12,251.4,164,0,71.6,1.78,4.12,17D108364
8/13/2019,13:03:10,ECP-5,0,C,5,SW,UKN,EXO2,27.6,253,,8.1,93.7,4.68,9.44,2.31,1.87,1.89,58.8,4.6,TRUE,,5.2,-80.9,265.6,0.12,251.6,164,0,72.2,2.34,5.42,17D108364
8/13/2019,13:03:20,ECP-5,0,C,5,SW,UKN,EXO2,27.57,253.1,,8.09,94.5,4.7,9.98,2.45,1.8,1.83,57,4.5,TRUE,,5.2,-80.3,265.5,0.12,251.7,164,0,73,2.34,5.42,17D108364
8/13/2019,13:03:30,ECP-5,0,C,5,SW,UKN,EXO2,27.57,253.1,,8.08,94.8,4.84,10.12,2.48,1.79,1.82,55.5,4.4,TRUE,,5.3,-79.9,265.5,0.12,251.7,165,0,73.3,2.33,5.4,17D108364
8/13/2019,13:03:40,ECP-5,0,C,5,SW,UKN,EXO2,27.56,253,,8.07,94.9,4.71,10.28,2.52,1.79,1.82,54.6,4.3,TRUE,,5.3,-79.2,265.4,0.12,251.7,164,0,73.5,2.33,5.4,17D108364
8/13/2019,13:03:50,ECP-5,0,C,5,SW,UKN,EXO2,27.56,253.1,,8.06,95,4.79,9.68,2.38,1.78,1.81,54.2,4.3,TRUE,,5.3,-78.6,265.4,0.12,251.7,164,0,73.6,2.33,5.39,17D108364
8/13/2019,13:04:00,ECP-5,0,C,5,SW,UKN,EXO2,27.56,253.1,,8.05,95.1,4.88,9.55,2.34,1.8,1.83,53,4.2,TRUE,,5.3,-77.9,265.5,0.12,251.8,165,0,73.6,2.33,5.39,17D108364
8/13/2019,13:04:10,ECP-5,0,C,5,SW,UKN,EXO2,27.55,253.2,,8.03,95.2,4.76,9.22,2.26,1.8,1.82,52.1,4.1,TRUE,,5.3,-77,265.5,0.12,251.9,165,0,73.7,2.33,5.39,17D108364
8/13/2019,13:04:20,ECP-5,0,C,5,SW,UKN,EXO2,27.54,253.3,,8.01,95.3,4.77,9.07,2.22,1.78,1.81,51.2,4,TRUE,,5.3,-76.1,265.6,0.12,252,165,0,73.9,2.33,5.39,17D108364
8/13/2019,13:04:30,ECP-5,0,C,5,SW,UKN,EXO2,27.54,253.3,,8,95.6,4.89,9.41,2.31,1.77,1.8,50.7,4,TRUE,,5.3,-75.4,265.6,0.12,251.9,165,0,74.1,2.34,5.41,17D108364
