Site_Name,Site_ID,datetime,Qout_cfs,USGS_MeanSRP_mgL,USGS_MeanSRP_lbday,USGS_MeanTotP_lbday,USGS_MeanTotP_mgL
Pheasant Branch,USGS_5427948,10/19/1983,1.5,,,,
Pheasant Branch,USGS_5427948,10/20/1983,1.5,,,,
Pheasant Branch,USGS_5427948,10/21/1983,1.5,,,,
Pheasant Branch,USGS_5427948,10/22/1983,1.5,,,,
Pheasant Branch,USGS_5427948,10/23/1983,2.5,,,,
Pheasant Branch,USGS_5427948,10/24/1983,1.9,,,,
Pheasant Branch,USGS_5427948,10/25/1983,1.7,,,,
Pheasant Branch,USGS_5427948,10/26/1983,1.7,,,,
Pheasant Branch,USGS_5427948,10/27/1983,1.6,,,,
Pheasant Branch,USGS_5427948,10/28/1983,1.6,,,,
Pheasant Branch,USGS_5427948,10/29/1983,1.5,,,,
Pheasant Branch,USGS_5427948,10/30/1983,1.4,,,,
Pheasant Branch,USGS_5427948,10/31/1983,1.3,,,,
Pheasant Branch,USGS_5427948,11/1/1983,1.4,,,,
Pheasant Branch,USGS_5427948,11/2/1983,1.5,,,,
Pheasant Branch,USGS_5427948,11/3/1983,1.3,,,,
Pheasant Branch,USGS_5427948,11/4/1983,1.3,,,,
Pheasant Branch,USGS_5427948,11/5/1983,1.3,,,,
Pheasant Branch,USGS_5427948,11/6/1983,1.2,,,,
Pheasant Branch,USGS_5427948,11/7/1983,1.2,,,,
Pheasant Branch,USGS_5427948,11/8/1983,1.2,,,,
Pheasant Branch,USGS_5427948,11/9/1983,1.4,,,,
Pheasant Branch,USGS_5427948,11/10/1983,2.99,,,,
Pheasant Branch,USGS_5427948,11/11/1983,1.83,,,,
Pheasant Branch,USGS_5427948,11/12/1983,1.52,,,,
Pheasant Branch,USGS_5427948,11/13/1983,1.44,,,,
Pheasant Branch,USGS_5427948,11/14/1983,1.56,,,,
Pheasant Branch,USGS_5427948,11/15/1983,1.6,,,,
Pheasant Branch,USGS_5427948,11/16/1983,1.5,,,,
Pheasant Branch,USGS_5427948,11/17/1983,1.4,,,,
Pheasant Branch,USGS_5427948,11/18/1983,1.4,,,,
Pheasant Branch,USGS_5427948,11/19/1983,3.57,,,,
Pheasant Branch,USGS_5427948,11/20/1983,5.4,,,,
Pheasant Branch,USGS_5427948,11/21/1983,3.54,,,,
Pheasant Branch,USGS_5427948,11/22/1983,2.6,,,,
Pheasant Branch,USGS_5427948,11/23/1983,3.6,,,,
Pheasant Branch,USGS_5427948,11/24/1983,3.42,,,,
Pheasant Branch,USGS_5427948,11/25/1983,2.53,,,,
Pheasant Branch,USGS_5427948,11/26/1983,2.11,,,,
Pheasant Branch,USGS_5427948,11/27/1983,2.51,,,,
Pheasant Branch,USGS_5427948,11/28/1983,15,,,,
Pheasant Branch,USGS_5427948,11/29/1983,6.6,,,,
Pheasant Branch,USGS_5427948,11/30/1983,3.7,,,,
Pheasant Branch,USGS_5427948,12/1/1983,3.04,,,,
Pheasant Branch,USGS_5427948,12/2/1983,2.68,,,,
Pheasant Branch,USGS_5427948,12/3/1983,2.33,,,,
Pheasant Branch,USGS_5427948,12/4/1983,2.22,,,,
Pheasant Branch,USGS_5427948,12/5/1983,2.05,,,,
Pheasant Branch,USGS_5427948,12/6/1983,1.93,,,,
Pheasant Branch,USGS_5427948,12/7/1983,1.83,,,,
Pheasant Branch,USGS_5427948,12/8/1983,1.72,,,,
Pheasant Branch,USGS_5427948,12/9/1983,1.66,,,,
Pheasant Branch,USGS_5427948,12/10/1983,1.62,,,,
Pheasant Branch,USGS_5427948,12/11/1983,3.06,,,,
Pheasant Branch,USGS_5427948,12/12/1983,3.75,,,,
Pheasant Branch,USGS_5427948,12/13/1983,3.09,,,,
Pheasant Branch,USGS_5427948,12/14/1983,2.9,,,,
Pheasant Branch,USGS_5427948,12/15/1983,2.69,,,,
Pheasant Branch,USGS_5427948,12/16/1983,2.38,,,,
Pheasant Branch,USGS_5427948,12/17/1983,2.13,,,,
Pheasant Branch,USGS_5427948,12/18/1983,1.92,,,,
Pheasant Branch,USGS_5427948,12/19/1983,1.72,,,,
Pheasant Branch,USGS_5427948,12/20/1983,1.78,,,,
Pheasant Branch,USGS_5427948,12/21/1983,1.86,,,,
Pheasant Branch,USGS_5427948,12/22/1983,1.77,,,,
Pheasant Branch,USGS_5427948,12/23/1983,1.58,,,,
Pheasant Branch,USGS_5427948,12/24/1983,1.23,,,,
Pheasant Branch,USGS_5427948,12/25/1983,1.01,,,,
Pheasant Branch,USGS_5427948,12/26/1983,1.32,,,,
Pheasant Branch,USGS_5427948,12/27/1983,1.6,,,,
Pheasant Branch,USGS_5427948,12/28/1983,1.58,,,,
Pheasant Branch,USGS_5427948,12/29/1983,1.41,,,,
Pheasant Branch,USGS_5427948,12/30/1983,1.4,,,,
Pheasant Branch,USGS_5427948,12/31/1983,1.4,,,,
Pheasant Branch,USGS_5427948,1/1/1984,1.4,,,,
Pheasant Branch,USGS_5427948,1/2/1984,1.4,,,,
Pheasant Branch,USGS_5427948,1/3/1984,1.41,,,,
Pheasant Branch,USGS_5427948,1/4/1984,1.43,,,,
Pheasant Branch,USGS_5427948,1/5/1984,1.43,,,,
Pheasant Branch,USGS_5427948,1/6/1984,1.43,,,,
Pheasant Branch,USGS_5427948,1/7/1984,1.4,,,,
Pheasant Branch,USGS_5427948,1/8/1984,1.34,,,,
Pheasant Branch,USGS_5427948,1/9/1984,1.3,,,,
Pheasant Branch,USGS_5427948,1/10/1984,1.23,,,,
Pheasant Branch,USGS_5427948,1/11/1984,1.2,,,,
Pheasant Branch,USGS_5427948,1/12/1984,1.2,,,,
Pheasant Branch,USGS_5427948,1/13/1984,1.2,,,,
Pheasant Branch,USGS_5427948,1/14/1984,1.2,,,,
Pheasant Branch,USGS_5427948,1/15/1984,1.13,,,,
Pheasant Branch,USGS_5427948,1/16/1984,1.2,,,,
Pheasant Branch,USGS_5427948,1/17/1984,1.14,,,,
Pheasant Branch,USGS_5427948,1/18/1984,1.1,,,,
Pheasant Branch,USGS_5427948,1/19/1984,1.02,,,,
Pheasant Branch,USGS_5427948,1/20/1984,0.97,,,,
Pheasant Branch,USGS_5427948,1/21/1984,0.93,,,,
Pheasant Branch,USGS_5427948,1/22/1984,0.99,,,,
Pheasant Branch,USGS_5427948,1/23/1984,1.03,,,,
Pheasant Branch,USGS_5427948,1/24/1984,1.1,,,,
Pheasant Branch,USGS_5427948,1/25/1984,1.2,,,,
Pheasant Branch,USGS_5427948,1/26/1984,1.1,,,,
Pheasant Branch,USGS_5427948,1/27/1984,1.1,,,,
Pheasant Branch,USGS_5427948,1/28/1984,1.1,,,,
Pheasant Branch,USGS_5427948,1/29/1984,1.1,,,,
Pheasant Branch,USGS_5427948,1/30/1984,1.1,,,,
Pheasant Branch,USGS_5427948,1/31/1984,1.1,,,,
Pheasant Branch,USGS_5427948,2/1/1984,1.1,,,,
Pheasant Branch,USGS_5427948,2/2/1984,1.1,,,,
Pheasant Branch,USGS_5427948,2/3/1984,1.1,,,,
Pheasant Branch,USGS_5427948,2/4/1984,1.1,,,,
Pheasant Branch,USGS_5427948,2/5/1984,1.1,,,,
Pheasant Branch,USGS_5427948,2/6/1984,0.98,,,,
Pheasant Branch,USGS_5427948,2/7/1984,1,,,,
Pheasant Branch,USGS_5427948,2/8/1984,1,,,,
Pheasant Branch,USGS_5427948,2/9/1984,1.1,,,,
Pheasant Branch,USGS_5427948,2/10/1984,1.1,,,,
Pheasant Branch,USGS_5427948,2/11/1984,1.23,,,,
Pheasant Branch,USGS_5427948,2/12/1984,4.4,,,,
Pheasant Branch,USGS_5427948,2/13/1984,20.8,,,,
Pheasant Branch,USGS_5427948,2/14/1984,15.2,,,,
Pheasant Branch,USGS_5427948,2/15/1984,12.7,,,,
Pheasant Branch,USGS_5427948,2/16/1984,9.85,,,,
Pheasant Branch,USGS_5427948,2/17/1984,8.35,,,,
Pheasant Branch,USGS_5427948,2/18/1984,9.3,,,,
Pheasant Branch,USGS_5427948,2/19/1984,18.8,,,,
Pheasant Branch,USGS_5427948,2/20/1984,8.97,,,,
Pheasant Branch,USGS_5427948,2/21/1984,5.23,,,,
Pheasant Branch,USGS_5427948,2/22/1984,4.72,,,,
Pheasant Branch,USGS_5427948,2/23/1984,4.53,,,,
Pheasant Branch,USGS_5427948,2/24/1984,4.13,,,,
Pheasant Branch,USGS_5427948,2/25/1984,3.14,,,,
Pheasant Branch,USGS_5427948,2/26/1984,2.71,,,,
Pheasant Branch,USGS_5427948,2/27/1984,2.48,,,,
Pheasant Branch,USGS_5427948,2/28/1984,2.15,,,,
Pheasant Branch,USGS_5427948,2/29/1984,2.1,,,,
Pheasant Branch,USGS_5427948,3/1/1984,1.97,,,,
Pheasant Branch,USGS_5427948,3/2/1984,1.84,,,,
Pheasant Branch,USGS_5427948,3/3/1984,1.73,,,,
Pheasant Branch,USGS_5427948,3/4/1984,1.7,,,,
Pheasant Branch,USGS_5427948,3/5/1984,1.7,,,,
Pheasant Branch,USGS_5427948,3/6/1984,1.52,,,,
Pheasant Branch,USGS_5427948,3/7/1984,1.49,,,,
Pheasant Branch,USGS_5427948,3/8/1984,1.42,,,,
Pheasant Branch,USGS_5427948,3/9/1984,1.36,,,,
Pheasant Branch,USGS_5427948,3/10/1984,1.33,,,,
Pheasant Branch,USGS_5427948,3/11/1984,1.22,,,,
Pheasant Branch,USGS_5427948,3/12/1984,1.18,,,,
Pheasant Branch,USGS_5427948,3/13/1984,1.24,,,,
Pheasant Branch,USGS_5427948,3/14/1984,1.24,,,,
Pheasant Branch,USGS_5427948,3/15/1984,3.83,,,,
Pheasant Branch,USGS_5427948,3/16/1984,2.7,,,,
Pheasant Branch,USGS_5427948,3/17/1984,1.48,,,,
Pheasant Branch,USGS_5427948,3/18/1984,1.55,,,,
Pheasant Branch,USGS_5427948,3/19/1984,1.5,,,,
Pheasant Branch,USGS_5427948,3/20/1984,2.23,,,,
Pheasant Branch,USGS_5427948,3/21/1984,5.62,,,,
Pheasant Branch,USGS_5427948,3/22/1984,6.32,,,,
Pheasant Branch,USGS_5427948,3/23/1984,17.8,,,,
Pheasant Branch,USGS_5427948,3/24/1984,6.8,,,,
Pheasant Branch,USGS_5427948,3/25/1984,3.39,,,,
Pheasant Branch,USGS_5427948,3/26/1984,2.77,,,,
Pheasant Branch,USGS_5427948,3/27/1984,2.69,,,,
Pheasant Branch,USGS_5427948,3/28/1984,2.48,,,,
Pheasant Branch,USGS_5427948,3/29/1984,2.3,,,,
Pheasant Branch,USGS_5427948,3/30/1984,2.14,,,,
Pheasant Branch,USGS_5427948,3/31/1984,2.02,,,,
Pheasant Branch,USGS_5427948,4/1/1984,1.93,,,,
Pheasant Branch,USGS_5427948,4/2/1984,1.93,,,,
Pheasant Branch,USGS_5427948,4/3/1984,1.9,,,,
Pheasant Branch,USGS_5427948,4/4/1984,1.9,,,,
Pheasant Branch,USGS_5427948,4/5/1984,1.85,,,,
Pheasant Branch,USGS_5427948,4/6/1984,1.8,,,,
Pheasant Branch,USGS_5427948,4/7/1984,1.75,,,,
Pheasant Branch,USGS_5427948,4/8/1984,1.7,,,,
Pheasant Branch,USGS_5427948,4/9/1984,1.7,,,,
Pheasant Branch,USGS_5427948,4/10/1984,1.7,,,,
Pheasant Branch,USGS_5427948,4/11/1984,1.71,,,,
Pheasant Branch,USGS_5427948,4/12/1984,4.25,,,,
Pheasant Branch,USGS_5427948,4/13/1984,3.32,,,,
Pheasant Branch,USGS_5427948,4/14/1984,3.38,,,,
Pheasant Branch,USGS_5427948,4/15/1984,3.9,,,,
Pheasant Branch,USGS_5427948,4/16/1984,3.28,,,,
Pheasant Branch,USGS_5427948,4/17/1984,2.87,,,,
Pheasant Branch,USGS_5427948,4/18/1984,2.53,,,,
Pheasant Branch,USGS_5427948,4/19/1984,2.28,,,,
Pheasant Branch,USGS_5427948,4/20/1984,2.1,,,,
Pheasant Branch,USGS_5427948,4/21/1984,1.96,,,,
Pheasant Branch,USGS_5427948,4/22/1984,2.77,,,,
Pheasant Branch,USGS_5427948,4/23/1984,6.37,,,,
Pheasant Branch,USGS_5427948,4/24/1984,9.51,,,,
Pheasant Branch,USGS_5427948,4/25/1984,5.99,,,,
Pheasant Branch,USGS_5427948,4/26/1984,4.53,,,,
Pheasant Branch,USGS_5427948,4/27/1984,4.19,,,,
Pheasant Branch,USGS_5427948,4/28/1984,3.59,,,,
Pheasant Branch,USGS_5427948,4/29/1984,10.5,,,,
Pheasant Branch,USGS_5427948,4/30/1984,53.1,,,,
Pheasant Branch,USGS_5427948,5/1/1984,11.3,,,,
Pheasant Branch,USGS_5427948,5/2/1984,5.44,,,,
Pheasant Branch,USGS_5427948,5/3/1984,24.6,,,,
Pheasant Branch,USGS_5427948,5/4/1984,17.1,,,,
Pheasant Branch,USGS_5427948,5/5/1984,7.32,,,,
Pheasant Branch,USGS_5427948,5/6/1984,4.5,,,,
Pheasant Branch,USGS_5427948,5/7/1984,3.72,,,,
Pheasant Branch,USGS_5427948,5/8/1984,3.26,,,,
Pheasant Branch,USGS_5427948,5/9/1984,2.91,,,,
Pheasant Branch,USGS_5427948,5/10/1984,2.73,,,,
Pheasant Branch,USGS_5427948,5/11/1984,2.55,,,,
Pheasant Branch,USGS_5427948,5/12/1984,2.4,,,,
Pheasant Branch,USGS_5427948,5/13/1984,3.18,,,,
Pheasant Branch,USGS_5427948,5/14/1984,2.27,,,,
Pheasant Branch,USGS_5427948,5/15/1984,2.1,,,,
Pheasant Branch,USGS_5427948,5/16/1984,1.97,,,,
Pheasant Branch,USGS_5427948,5/17/1984,1.93,,,,
Pheasant Branch,USGS_5427948,5/18/1984,1.92,,,,
Pheasant Branch,USGS_5427948,5/19/1984,1.9,,,,
Pheasant Branch,USGS_5427948,5/20/1984,1.87,,,,
Pheasant Branch,USGS_5427948,5/21/1984,1.8,,,,
Pheasant Branch,USGS_5427948,5/22/1984,1.8,,,,
Pheasant Branch,USGS_5427948,5/23/1984,1.76,,,,
Pheasant Branch,USGS_5427948,5/24/1984,1.68,,,,
Pheasant Branch,USGS_5427948,5/25/1984,8.07,,,,
Pheasant Branch,USGS_5427948,5/26/1984,2.84,,,,
Pheasant Branch,USGS_5427948,5/27/1984,2.31,,,,
Pheasant Branch,USGS_5427948,5/28/1984,3.7,,,,
Pheasant Branch,USGS_5427948,5/29/1984,2.98,,,,
Pheasant Branch,USGS_5427948,5/30/1984,2.45,,,,
Pheasant Branch,USGS_5427948,5/31/1984,2.21,,,,
Pheasant Branch,USGS_5427948,6/1/1984,2.05,,,,
Pheasant Branch,USGS_5427948,6/2/1984,1.96,,,,
Pheasant Branch,USGS_5427948,6/3/1984,1.85,,,,
Pheasant Branch,USGS_5427948,6/4/1984,1.78,,,,
Pheasant Branch,USGS_5427948,6/5/1984,2.05,,,,
Pheasant Branch,USGS_5427948,6/6/1984,2.35,,,,
Pheasant Branch,USGS_5427948,6/7/1984,1.99,,,,
Pheasant Branch,USGS_5427948,6/8/1984,18,,,,
Pheasant Branch,USGS_5427948,6/9/1984,46.8,,,,
Pheasant Branch,USGS_5427948,6/10/1984,127,,,,
Pheasant Branch,USGS_5427948,6/11/1984,16,,,,
Pheasant Branch,USGS_5427948,6/12/1984,5.47,,,,
Pheasant Branch,USGS_5427948,6/13/1984,4.89,,,,
Pheasant Branch,USGS_5427948,6/14/1984,3.47,,,,
Pheasant Branch,USGS_5427948,6/15/1984,2.97,,,,
Pheasant Branch,USGS_5427948,6/16/1984,2.72,,,,
Pheasant Branch,USGS_5427948,6/17/1984,17.1,,,,
Pheasant Branch,USGS_5427948,6/18/1984,24,,,,
Pheasant Branch,USGS_5427948,6/19/1984,4.03,,,,
Pheasant Branch,USGS_5427948,6/20/1984,3.08,,,,
Pheasant Branch,USGS_5427948,6/21/1984,2.66,,,,
Pheasant Branch,USGS_5427948,6/22/1984,57.1,,,,
Pheasant Branch,USGS_5427948,6/23/1984,13,,,,
Pheasant Branch,USGS_5427948,6/24/1984,4.7,,,,
Pheasant Branch,USGS_5427948,6/25/1984,3.4,,,,
Pheasant Branch,USGS_5427948,6/26/1984,4.6,,,,
Pheasant Branch,USGS_5427948,6/27/1984,26.7,,,,
Pheasant Branch,USGS_5427948,6/28/1984,3.24,,,,
Pheasant Branch,USGS_5427948,6/29/1984,2.72,,,,
Pheasant Branch,USGS_5427948,6/30/1984,2.45,,,,
Pheasant Branch,USGS_5427948,7/1/1984,2.19,,,,
Pheasant Branch,USGS_5427948,7/2/1984,2.05,,,,
Pheasant Branch,USGS_5427948,7/3/1984,2.11,,,,
Pheasant Branch,USGS_5427948,7/4/1984,1.94,,,,
Pheasant Branch,USGS_5427948,7/5/1984,1.99,,,,
Pheasant Branch,USGS_5427948,7/6/1984,1.96,,,,
Pheasant Branch,USGS_5427948,7/7/1984,1.81,,,,
Pheasant Branch,USGS_5427948,7/8/1984,1.72,,,,
Pheasant Branch,USGS_5427948,7/9/1984,1.91,,,,
Pheasant Branch,USGS_5427948,7/10/1984,45,,,,
Pheasant Branch,USGS_5427948,7/11/1984,10.9,,,,
Pheasant Branch,USGS_5427948,7/12/1984,2.96,,,,
Pheasant Branch,USGS_5427948,7/13/1984,2.4,,,,
Pheasant Branch,USGS_5427948,7/14/1984,2.12,,,,
Pheasant Branch,USGS_5427948,7/15/1984,2.26,,,,
Pheasant Branch,USGS_5427948,7/16/1984,1.82,,,,
Pheasant Branch,USGS_5427948,7/17/1984,2,,,,
Pheasant Branch,USGS_5427948,7/18/1984,1.8,,,,
Pheasant Branch,USGS_5427948,7/19/1984,1.76,,,,
Pheasant Branch,USGS_5427948,7/20/1984,1.76,,,,
Pheasant Branch,USGS_5427948,7/21/1984,1.61,,,,
Pheasant Branch,USGS_5427948,7/22/1984,1.55,,,,
Pheasant Branch,USGS_5427948,7/23/1984,1.5,,,,
Pheasant Branch,USGS_5427948,7/24/1984,1.5,,,,
Pheasant Branch,USGS_5427948,7/25/1984,1.51,,,,
Pheasant Branch,USGS_5427948,7/26/1984,1.54,,,,
Pheasant Branch,USGS_5427948,7/27/1984,1.46,,,,
Pheasant Branch,USGS_5427948,7/28/1984,1.32,,,,
Pheasant Branch,USGS_5427948,7/29/1984,1.21,,,,
Pheasant Branch,USGS_5427948,7/30/1984,1.2,,,,
Pheasant Branch,USGS_5427948,7/31/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/1/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/2/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/3/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/4/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/5/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/6/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/7/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/8/1984,3.78,,,,
Pheasant Branch,USGS_5427948,8/9/1984,1.38,,,,
Pheasant Branch,USGS_5427948,8/10/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/11/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/12/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/13/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/14/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/15/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/16/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/17/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/18/1984,1.2,,,,
Pheasant Branch,USGS_5427948,8/19/1984,1.19,,,,
Pheasant Branch,USGS_5427948,8/20/1984,1.17,,,,
Pheasant Branch,USGS_5427948,8/21/1984,1.07,,,,
Pheasant Branch,USGS_5427948,8/22/1984,1.04,,,,
Pheasant Branch,USGS_5427948,8/23/1984,0.9,,,,
Pheasant Branch,USGS_5427948,8/24/1984,0.94,,,,
Pheasant Branch,USGS_5427948,8/25/1984,0.95,,,,
Pheasant Branch,USGS_5427948,8/26/1984,0.95,,,,
Pheasant Branch,USGS_5427948,8/27/1984,0.96,,,,
Pheasant Branch,USGS_5427948,8/28/1984,0.93,,,,
Pheasant Branch,USGS_5427948,8/29/1984,0.95,,,,
Pheasant Branch,USGS_5427948,8/30/1984,0.9,,,,
Pheasant Branch,USGS_5427948,8/31/1984,0.87,,,,
Pheasant Branch,USGS_5427948,9/1/1984,1.31,,,,
Pheasant Branch,USGS_5427948,9/2/1984,0.97,,,,
Pheasant Branch,USGS_5427948,9/3/1984,1,,,,
Pheasant Branch,USGS_5427948,9/4/1984,1.15,,,,
Pheasant Branch,USGS_5427948,9/5/1984,0.96,,,,
Pheasant Branch,USGS_5427948,9/6/1984,0.87,,,,
Pheasant Branch,USGS_5427948,9/7/1984,0.9,,,,
Pheasant Branch,USGS_5427948,9/8/1984,0.93,,,,
Pheasant Branch,USGS_5427948,9/9/1984,0.95,,,,
Pheasant Branch,USGS_5427948,9/10/1984,1.09,,,,
Pheasant Branch,USGS_5427948,9/11/1984,1.1,,,,
Pheasant Branch,USGS_5427948,9/12/1984,1,,,,
Pheasant Branch,USGS_5427948,9/13/1984,1,,,,
Pheasant Branch,USGS_5427948,9/14/1984,0.96,,,,
Pheasant Branch,USGS_5427948,9/15/1984,0.96,,,,
Pheasant Branch,USGS_5427948,9/16/1984,0.94,,,,
Pheasant Branch,USGS_5427948,9/17/1984,0.94,,,,
Pheasant Branch,USGS_5427948,9/18/1984,0.92,,,,
Pheasant Branch,USGS_5427948,9/19/1984,0.9,,,,
Pheasant Branch,USGS_5427948,9/20/1984,0.94,,,,
Pheasant Branch,USGS_5427948,9/21/1984,0.9,,,,
Pheasant Branch,USGS_5427948,9/22/1984,1,,,,
Pheasant Branch,USGS_5427948,9/23/1984,0.92,,,,
Pheasant Branch,USGS_5427948,9/24/1984,4,,,,
Pheasant Branch,USGS_5427948,9/25/1984,8,,,,
Pheasant Branch,USGS_5427948,9/26/1984,2.19,,,,
Pheasant Branch,USGS_5427948,9/27/1984,1.72,,,,
Pheasant Branch,USGS_5427948,9/28/1984,1.7,,,,
Pheasant Branch,USGS_5427948,9/29/1984,1.52,,,,
Pheasant Branch,USGS_5427948,9/30/1984,1.5,,,,
Pheasant Branch,USGS_5427948,10/1/1984,1.5,,,,
Pheasant Branch,USGS_5427948,10/2/1984,1.4,,,,
Pheasant Branch,USGS_5427948,10/3/1984,1.3,,,,
Pheasant Branch,USGS_5427948,10/4/1984,1.2,,,,
Pheasant Branch,USGS_5427948,10/5/1984,1.3,,,,
Pheasant Branch,USGS_5427948,10/6/1984,1.3,,,,
Pheasant Branch,USGS_5427948,10/7/1984,2,,,,
Pheasant Branch,USGS_5427948,10/8/1984,1.5,,,,
Pheasant Branch,USGS_5427948,10/9/1984,1.2,,,,
Pheasant Branch,USGS_5427948,10/10/1984,1.1,,,,
Pheasant Branch,USGS_5427948,10/11/1984,1,,,,
Pheasant Branch,USGS_5427948,10/12/1984,1.2,,,,
Pheasant Branch,USGS_5427948,10/13/1984,1.2,,,,
Pheasant Branch,USGS_5427948,10/14/1984,1.2,,,,
Pheasant Branch,USGS_5427948,10/15/1984,1.9,,,,
Pheasant Branch,USGS_5427948,10/16/1984,3.4,,,,
Pheasant Branch,USGS_5427948,10/17/1984,4.7,,,,
Pheasant Branch,USGS_5427948,10/18/1984,16,,,,
Pheasant Branch,USGS_5427948,10/19/1984,84,,,,
Pheasant Branch,USGS_5427948,10/20/1984,9.7,,,,
Pheasant Branch,USGS_5427948,10/21/1984,5,,,,
Pheasant Branch,USGS_5427948,10/22/1984,3.8,,,,
Pheasant Branch,USGS_5427948,10/23/1984,3.3,,,,
Pheasant Branch,USGS_5427948,10/24/1984,2.9,,,,
Pheasant Branch,USGS_5427948,10/25/1984,2.8,,,,
Pheasant Branch,USGS_5427948,10/26/1984,2.6,,,,
Pheasant Branch,USGS_5427948,10/27/1984,5.6,,,,
Pheasant Branch,USGS_5427948,10/28/1984,13,,,,
Pheasant Branch,USGS_5427948,10/29/1984,4.2,,,,
Pheasant Branch,USGS_5427948,10/30/1984,3.3,,,,
Pheasant Branch,USGS_5427948,10/31/1984,2.9,,,,
Pheasant Branch,USGS_5427948,11/1/1984,23,,,,
Pheasant Branch,USGS_5427948,11/2/1984,6.2,,,,
Pheasant Branch,USGS_5427948,11/3/1984,4,,,,
Pheasant Branch,USGS_5427948,11/4/1984,3.3,,,,
Pheasant Branch,USGS_5427948,11/5/1984,2.9,,,,
Pheasant Branch,USGS_5427948,11/6/1984,2.6,,,,
Pheasant Branch,USGS_5427948,11/7/1984,2.5,,,,
Pheasant Branch,USGS_5427948,11/8/1984,2.5,,,,
Pheasant Branch,USGS_5427948,11/9/1984,4.2,,,,
Pheasant Branch,USGS_5427948,11/10/1984,4,,,,
Pheasant Branch,USGS_5427948,11/11/1984,3,,,,
Pheasant Branch,USGS_5427948,11/12/1984,2.7,,,,
Pheasant Branch,USGS_5427948,11/13/1984,2.5,,,,
Pheasant Branch,USGS_5427948,11/14/1984,2.5,,,,
Pheasant Branch,USGS_5427948,11/15/1984,2.4,,,,
Pheasant Branch,USGS_5427948,11/16/1984,2.1,,,,
Pheasant Branch,USGS_5427948,11/17/1984,2,,,,
Pheasant Branch,USGS_5427948,11/18/1984,1.9,,,,
Pheasant Branch,USGS_5427948,11/19/1984,1.8,,,,
Pheasant Branch,USGS_5427948,11/20/1984,1.7,,,,
Pheasant Branch,USGS_5427948,11/21/1984,1.6,,,,
Pheasant Branch,USGS_5427948,11/22/1984,1.6,,,,
Pheasant Branch,USGS_5427948,11/23/1984,1.7,,,,
Pheasant Branch,USGS_5427948,11/24/1984,1.7,,,,
Pheasant Branch,USGS_5427948,11/25/1984,1.8,,,,
Pheasant Branch,USGS_5427948,11/26/1984,1.7,,,,
Pheasant Branch,USGS_5427948,11/27/1984,2.7,,,,
Pheasant Branch,USGS_5427948,11/28/1984,2.1,,,,
Pheasant Branch,USGS_5427948,11/29/1984,1.9,,,,
Pheasant Branch,USGS_5427948,11/30/1984,1.9,,,,
Pheasant Branch,USGS_5427948,12/1/1984,1.8,,,,
Pheasant Branch,USGS_5427948,12/2/1984,2.3,,,,
Pheasant Branch,USGS_5427948,12/3/1984,1.9,,,,
Pheasant Branch,USGS_5427948,12/4/1984,1.7,,,,
Pheasant Branch,USGS_5427948,12/5/1984,1.5,,,,
Pheasant Branch,USGS_5427948,12/6/1984,1.5,,,,
Pheasant Branch,USGS_5427948,12/7/1984,1.5,,,,
Pheasant Branch,USGS_5427948,12/8/1984,1.5,,,,
Pheasant Branch,USGS_5427948,12/9/1984,1.6,,,,
Pheasant Branch,USGS_5427948,12/10/1984,1.5,,,,
Pheasant Branch,USGS_5427948,12/11/1984,1.6,,,,
Pheasant Branch,USGS_5427948,12/12/1984,1.7,,,,
Pheasant Branch,USGS_5427948,12/13/1984,1.7,,,,
Pheasant Branch,USGS_5427948,12/14/1984,1.8,,,,
Pheasant Branch,USGS_5427948,12/15/1984,1.7,,,,
Pheasant Branch,USGS_5427948,12/16/1984,8.6,,,,
Pheasant Branch,USGS_5427948,12/17/1984,4.7,,,,
Pheasant Branch,USGS_5427948,12/18/1984,3.1,,,,
Pheasant Branch,USGS_5427948,12/19/1984,2.7,,,,
Pheasant Branch,USGS_5427948,12/20/1984,2.3,,,,
Pheasant Branch,USGS_5427948,12/21/1984,3.8,,,,
Pheasant Branch,USGS_5427948,12/22/1984,3.7,,,,
Pheasant Branch,USGS_5427948,12/23/1984,2.2,,,,
Pheasant Branch,USGS_5427948,12/24/1984,1.8,,,,
Pheasant Branch,USGS_5427948,12/25/1984,1.6,,,,
Pheasant Branch,USGS_5427948,12/26/1984,1.6,,,,
Pheasant Branch,USGS_5427948,12/27/1984,1.8,,,,
