"","sampledate","Project.x","Date_Time","TotP_mgL","sampletime.x","Site_ID.x","Project.y","Date.Time","SRP_mgL","Site_ID.y","sampletime.y"
"716",2017-08-07,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","8/7/2017 12:00",0.17,"12:00:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","8/7/2017 12:00",0.02,"WIDNR_133040","12:00:00"
"717",2017-08-15,"Pheasant Branch (USGS # 9KP41)","8/15/2017 8:25",0.0432,"8:25:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","8/15/2017 8:25",0.0034,"WIDNR_133040","8:25:00"
"718",2017-09-11,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","9/11/2017 8:00",1e-05,"8:00:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","9/11/2017 8:00",0.003,"WIDNR_133040","8:00:00"
"719",2017-09-13,"Pheasant Branch (USGS # 9KP41)","9/13/2017 7:45",0.0283,"7:45:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","9/13/2017 7:45",1e-04,"WIDNR_133040","7:45:00"
"720",2017-10-10,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","10/10/2017 10:40",0.21,"10:40:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","10/10/2017 10:40",0.007,"WIDNR_133040","10:40:00"
"721",2017-10-13,"Pheasant Branch (USGS # 9KP41)","10/13/2017 11:40",0.0333,"11:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","10/13/2017 11:40",0.0108,"WIDNR_133040","11:40:00"
"722",2017-11-13,"Pheasant Branch (USGS # 9KP41)","11/13/2017 11:40",0.0206,"11:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","11/13/2017 11:40",0.008,"WIDNR_133040","11:40:00"
"723",2017-12-13,"Pheasant Branch (USGS # 9KP41)","12/13/2017 10:25",0.0258,"10:25:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","12/13/2017 10:25",0.0042,"WIDNR_133040","10:25:00"
"724",2018-01-16,"Pheasant Branch (USGS # 9KP41)","1/16/2018 8:40",0.0205,"8:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","1/16/2018 8:40",0.0037,"WIDNR_133040","8:40:00"
"725",2018-01-22,"Pheasant Branch (USGS # 9KP41)","1/22/2018 10:55",0.127,"10:55:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","1/22/2018 10:55",0.0654,"WIDNR_133040","10:55:00"
"726",2018-01-23,"Pheasant Branch (USGS # 9KP41)","1/23/2018 5:30",0.247,"5:30:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","1/23/2018 5:30",0.162,"WIDNR_133040","5:30:00"
"727",2018-01-24,"Pheasant Branch (USGS # 9KP41)","1/24/2018 6:30",1.14,"6:30:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","1/24/2018 6:30",0.848,"WIDNR_133040","6:30:00"
"728",2018-01-25,"Pheasant Branch (USGS # 9KP41)","1/25/2018 8:05",0.883,"8:05:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","1/25/2018 8:05",0.686,"WIDNR_133040","8:05:00"
"729",2018-01-26,"Pheasant Branch (USGS # 9KP41)","1/26/2018 8:20",0.705,"8:20:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","1/26/2018 8:20",0.559,"WIDNR_133040","8:20:00"
"730",2018-02-14,"Pheasant Branch (USGS # 9KP41)","2/14/2018 7:45",0.0545,"7:45:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/14/2018 7:45",0.0342,"WIDNR_133040","7:45:00"
"731",2018-02-19,"Pheasant Branch (USGS # 9KP41)","2/19/2018 6:40",0.184,"6:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/19/2018 6:40",0.0597,"WIDNR_133040","6:40:00"
"732",2018-02-20,"Pheasant Branch (USGS # 9KP41)","2/20/2018 19:30",0.206,"7:30:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/20/2018 19:30",0.0949,"WIDNR_133040","7:30:00"
"733",2018-02-21,"Pheasant Branch (USGS # 9KP41)","2/21/2018 15:45",0.932,"3:45:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/21/2018 15:45",0.507,"WIDNR_133040","3:45:00"
"734",2018-02-22,"Pheasant Branch (USGS # 9KP41)","2/22/2018 6:40",0.882,"6:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/22/2018 6:40",0.47,"WIDNR_133040","6:40:00"
"735",2018-02-23,"Pheasant Branch (USGS # 9KP41)","2/23/2018 20:50",0.708,"8:50:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/23/2018 20:50",0.479,"WIDNR_133040","8:50:00"
"736",2018-02-24,"Pheasant Branch (USGS # 9KP41)","2/24/2018 22:10",0.679,"10:10:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/24/2018 22:10",0.431,"WIDNR_133040","10:10:00"
"737",2018-02-25,"Pheasant Branch (USGS # 9KP41)","2/25/2018 7:15",0.737,"7:15:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/25/2018 7:15",0.457,"WIDNR_133040","7:15:00"
"738",2018-02-26,"Pheasant Branch (USGS # 9KP41)","2/26/2018 11:20",0.938,"11:20:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/26/2018 11:20",0.559,"WIDNR_133040","11:20:00"
"739",2018-02-28,"Pheasant Branch (USGS # 9KP41)","2/28/2018 14:05",0.808,"2:05:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/28/2018 14:05",0.524,"WIDNR_133040","2:05:00"
"740",2018-03-05,"Pheasant Branch (USGS # 9KP41)","3/5/2018 8:45",0.397,"8:45:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","3/5/2018 8:45",0.26,"WIDNR_133040","8:45:00"
"741",2018-03-06,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","3/6/2018 10:30",0.47,"10:30:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","3/6/2018 10:30",0.302,"WIDNR_133040","10:30:00"
"742",2018-03-14,"Pheasant Branch (USGS # 9KP41)","3/14/2018 9:55",0.111,"9:55:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","3/14/2018 9:55",0.0394,"WIDNR_133040","9:55:00"
"743",2018-04-05,"Pheasant Branch (USGS # 9KP41)","4/5/2018 12:48",0.0558,"12:48:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","4/5/2018 12:48",0.0032,"WIDNR_133040","12:48:00"
"744",2018-04-11,"Pheasant Branch (USGS # 9KP41)","4/11/2018 9:35",0.0429,"9:35:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","4/11/2018 9:35",0.0036,"WIDNR_133040","9:35:00"
"745",2018-04-14,"Pheasant Branch (USGS # 9KP41)","4/14/2018 5:55",0.125,"5:55:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","4/14/2018 5:55",0.0025,"WIDNR_133040","5:55:00"
"746",2018-04-18,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","4/18/2018 8:05",0.08,"8:05:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","4/18/2018 8:05",0.017,"WIDNR_133040","8:05:00"
"747",2018-05-02,"Pheasant Branch (USGS # 9KP41)","5/2/2018 15:40",0.145,"3:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/2/2018 15:40",0.0031,"WIDNR_133040","3:40:00"
"748",2018-05-03,"Pheasant Branch (USGS # 9KP41)","5/3/2018 7:10",0.174,"7:10:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/3/2018 7:10",0.0271,"WIDNR_133040","7:10:00"
"749",2018-05-04,"Pheasant Branch (USGS # 9KP41)","5/4/2018 21:40",0.121,"9:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/4/2018 21:40",0.0122,"WIDNR_133040","9:40:00"
"750",2018-05-05,"Pheasant Branch (USGS # 9KP41)","5/5/2018 6:30",0.135,"6:30:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/5/2018 6:30",0.0279,"WIDNR_133040","6:30:00"
"751",2018-05-07,"Pheasant Branch (USGS # 9KP41)","5/7/2018 6:45",0.217,"6:45:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/7/2018 6:45",0.0935,"WIDNR_133040","6:45:00"
"752",2018-05-10,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","5/10/2018 8:25",0.18,"8:25:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","5/10/2018 8:25",0.038,"WIDNR_133040","8:25:00"
"753",2018-05-14,"Pheasant Branch (USGS # 9KP41)","5/14/2018 6:30",0.115,"6:30:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/14/2018 6:30",0.0204,"WIDNR_133040","6:30:00"
"754",2018-05-15,"Pheasant Branch (USGS # 9KP41)","5/15/2018 7:30",0.117,"7:30:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/15/2018 7:30",0.0048,"WIDNR_133040","7:30:00"
"755",2018-05-18,"Pheasant Branch (USGS # 9KP41)","5/18/2018 8:25",0.131,"8:25:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/18/2018 8:25",0.0312,"WIDNR_133040","8:25:00"
"756",2018-05-31,"Pheasant Branch (USGS # 9KP41)","5/31/2018 9:15",0.168,"9:15:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","5/31/2018 9:15",0.0636,"WIDNR_133040","9:15:00"
"757",2018-06-07,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","6/7/2018 9:50",0.1,"9:50:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","6/7/2018 9:50",1e-04,"WIDNR_133040","9:50:00"
"758",2018-06-14,"Pheasant Branch (USGS # 9KP41)","6/14/2018 6:55",0.0702,"6:55:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","6/14/2018 6:55",0.0028,"WIDNR_133040","6:55:00"
"759",2018-06-16,"Pheasant Branch (USGS # 9KP41)","6/16/2018 20:15",0.0687,"8:15:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","6/16/2018 20:15",1e-04,"WIDNR_133040","8:15:00"
"760",2018-06-20,"Pheasant Branch (USGS # 9KP41)","6/20/2018 6:45",0.075,"6:45:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","6/20/2018 6:45",0.0229,"WIDNR_133040","6:45:00"
"761",2018-07-09,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","7/9/2018 12:30",0.07,"12:30:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","7/9/2018 12:30",0.011,"WIDNR_133040","12:30:00"
"762",2018-07-13,"Pheasant Branch (USGS # 9KP41)","7/13/2018 13:20",0.075,"1:20:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","7/13/2018 13:20",0.0128,"WIDNR_133040","1:20:00"
"763",2018-07-29,"","7/29/2018 0:00",0.0368,"12:00:00","WIDNR_133040","","7/29/2018 0:00",1e-04,"WIDNR_133040","12:00:00"
"764",2018-08-07,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","8/7/2018 8:45",0.06,"8:45:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","8/7/2018 8:45",0.012,"WIDNR_133040","8:45:00"
"765",2018-08-15,"Pheasant Branch (USGS # 9KP41)","8/15/2018 12:15",0.0708,"12:15:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","8/15/2018 12:15",0.0375,"WIDNR_133040","12:15:00"
"766",2018-08-17,"Pheasant Branch (USGS # 9KP41)","8/17/2018 16:00",0.0736,"4:00:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","8/17/2018 16:00",0.0417,"WIDNR_133040","4:00:00"
"767",2018-08-18,"Pheasant Branch (USGS # 9KP41)","8/18/2018 22:55",0.0499,"10:55:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","8/18/2018 22:55",0.018,"WIDNR_133040","10:55:00"
"768",2018-08-20,"Pheasant Branch (USGS # 9KP41)","8/20/2018 8:05",0.0578,"8:05:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","8/20/2018 8:05",0.0248,"WIDNR_133040","8:05:00"
"769",2018-08-21,"Pheasant Branch (USGS # 9KP41)","8/21/2018 18:05",0.0899,"6:05:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","8/21/2018 18:05",0.0499,"WIDNR_133040","6:05:00"
"770",2018-08-22,"Pheasant Branch (USGS # 9KP41)","8/22/2018 13:30",0.153,"1:30:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","8/22/2018 13:30",0.104,"WIDNR_133040","1:30:00"
"771",2018-08-23,"Pheasant Branch (USGS # 9KP41)","8/23/2018 20:05",0.173,"8:05:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","8/23/2018 20:05",0.12,"WIDNR_133040","8:05:00"
"772",2018-08-24,"Pheasant Branch (USGS # 9KP41)","8/24/2018 22:40",0.19,"10:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","8/24/2018 22:40",0.139,"WIDNR_133040","10:40:00"
"773",2018-08-26,"Pheasant Branch (USGS # 9KP41)","8/26/2018 4:40",0.233,"4:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","8/26/2018 4:40",0.178,"WIDNR_133040","4:40:00"
"774",2018-08-27,"Pheasant Branch (USGS # 9KP41)","8/27/2018 19:35",0.228,"7:35:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","8/27/2018 19:35",0.171,"WIDNR_133040","7:35:00"
"775",2018-08-29,"Pheasant Branch (USGS # 9KP41)","8/29/2018 23:40",0.173,"11:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","8/29/2018 23:40",0.117,"WIDNR_133040","11:40:00"
"776",2018-08-30,"Pheasant Branch (USGS # 9KP41)","8/30/2018 11:45",0.172,"11:45:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","8/30/2018 11:45",0.124,"WIDNR_133040","11:45:00"
"777",2018-09-01,"Pheasant Branch (USGS # 9KP41)","9/1/2018 8:20",0.18,"8:20:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","9/1/2018 8:20",0.129,"WIDNR_133040","8:20:00"
"778",2018-09-03,"Pheasant Branch (USGS # 9KP41)","9/3/2018 21:25",0.172,"9:25:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","9/3/2018 21:25",0.117,"WIDNR_133040","9:25:00"
"779",2018-09-06,"Pheasant Branch (USGS # 9KP41)","9/6/2018 9:40",0.167,"9:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","9/6/2018 9:40",0.111,"WIDNR_133040","9:40:00"
"780",2018-09-10,"Pheasant Branch (USGS # 9KP41)","9/10/2018 7:15",0.175,"7:15:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","9/10/2018 7:15",0.11,"WIDNR_133040","7:15:00"
"781",2018-09-13,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","9/13/2018 9:40",0.11,"9:40:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","9/13/2018 9:40",0.052,"WIDNR_133040","9:40:00"
"782",2018-09-17,"Pheasant Branch (USGS # 9KP41)","9/17/2018 9:30",0.0811,"9:30:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","9/17/2018 9:30",0.0176,"WIDNR_133040","9:30:00"
"783",2018-09-27,"Pheasant Branch (USGS # 9KP41)","9/27/2018 17:20",0.0683,"5:20:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","9/27/2018 17:20",0.0361,"WIDNR_133040","5:20:00"
"784",2018-10-02,"Pheasant Branch (USGS # 9KP41)","10/2/2018 12:20",0.0619,"12:20:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","10/2/2018 12:20",0.0401,"WIDNR_133040","12:20:00"
"785",2018-10-03,"Pheasant Branch (USGS # 9KP41)","10/3/2018 23:15",0.147,"11:15:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","10/3/2018 23:15",0.0953,"WIDNR_133040","11:15:00"
"786",2018-10-07,"Pheasant Branch (USGS # 9KP41)","10/7/2018 14:35",0.165,"2:35:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","10/7/2018 14:35",0.127,"WIDNR_133040","2:35:00"
"787",2018-10-08,"Pheasant Branch (USGS # 9KP41)","10/8/2018 17:10",0.134,"5:10:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","10/8/2018 17:10",0.101,"WIDNR_133040","5:10:00"
"788",2018-10-09,"Pheasant Branch (USGS # 9KP41)","10/9/2018 17:25",0.151,"5:25:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","10/9/2018 9:30",0.095,"WIDNR_133040","9:30:00"
"789",2018-10-10,"Pheasant Branch (USGS # 9KP41)","10/10/2018 8:40",0.139,"8:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","10/10/2018 8:40",0.106,"WIDNR_133040","8:40:00"
"790",2018-10-12,"Pheasant Branch (USGS # 9KP41)","10/12/2018 5:10",0.166,"5:10:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","10/12/2018 5:10",0.112,"WIDNR_133040","5:10:00"
"791",2018-10-13,"","10/13/2018 0:00",0.152,"12:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"792",2018-10-16,"Pheasant Branch (USGS # 9KP41)","10/16/2018 10:33",0.152,"10:33:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","10/16/2018 10:33",0.101,"WIDNR_133040","10:33:00"
"793",2018-11-05,"Pheasant Branch (USGS # 9KP41)","11/5/2018 11:40",0.035,"11:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","11/5/2018 11:40",0.0037,"WIDNR_133040","11:40:00"
"794",2018-11-06,"Pheasant Branch (USGS # 9KP41)","11/6/2018 10:05",0.031,"10:05:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","11/6/2018 10:05",0.0063,"WIDNR_133040","10:05:00"
"795",2018-11-07,"Pheasant Branch (USGS # 9KP41)","11/7/2018 11:15",0.0312,"11:15:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","11/7/2018 11:15",0.0042,"WIDNR_133040","11:15:00"
"796",2018-11-08,"Pheasant Branch (USGS # 9KP41)","11/8/2018 7:00",0.0348,"7:00:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","11/8/2018 7:00",0.0049,"WIDNR_133040","7:00:00"
"797",2018-11-14,"Pheasant Branch (USGS # 9KP41)","11/14/2018 10:50",0.0398,"10:50:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","11/14/2018 10:50",0.0147,"WIDNR_133040","10:50:00"
"798",2018-12-02,"Pheasant Branch (USGS # 9KP41)","12/2/2018 23:00",0.0457,"11:00:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","12/2/2018 23:00",0.0183,"WIDNR_133040","11:00:00"
"799",2018-12-13,"Pheasant Branch (USGS # 9KP41)","12/13/2018 10:00",0.0271,"10:00:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","12/13/2018 10:00",0.0066,"WIDNR_133040","10:00:00"
"800",2018-12-28,"Pheasant Branch (USGS # 9KP41)","12/28/2018 12:05",0.0378,"12:05:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","12/28/2018 12:05",0.0132,"WIDNR_133040","12:05:00"
"801",2018-12-29,"Pheasant Branch (USGS # 9KP41)","12/29/2018 13:05",0.166,"1:05:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","12/29/2018 13:05",0.0951,"WIDNR_133040","1:05:00"
"802",2019-01-07,"Pheasant Branch (USGS # 9KP41)","1/7/2019 14:10",0.0312,"2:10:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","1/7/2019 14:10",0.0093,"WIDNR_133040","2:10:00"
"803",2019-01-08,"Pheasant Branch (USGS # 9KP41)","1/8/2019 18:30",0.214,"6:30:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","1/8/2019 18:30",0.0905,"WIDNR_133040","6:30:00"
"804",2019-01-09,"Pheasant Branch (USGS # 9KP41)","1/9/2019 12:35",0.34,"12:35:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","1/9/2019 12:35",0.213,"WIDNR_133040","12:35:00"
"805",2019-01-10,"Pheasant Branch (USGS # 9KP41)","1/10/2019 0:40",0.308,"12:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","1/10/2019 0:40",0.199,"WIDNR_133040","12:40:00"
"806",2019-01-15,"Pheasant Branch (USGS # 9KP41)","1/15/2019 8:20",0.0615,"8:20:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","1/15/2019 8:20",0.0022,"WIDNR_133040","8:20:00"
"807",2019-02-04,"Pheasant Branch (USGS # 9KP41)","2/4/2019 9:50",0.0396,"9:50:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/4/2019 9:50",0.0124,"WIDNR_133040","9:50:00"
"808",2019-02-05,"Pheasant Branch (USGS # 9KP41)","2/5/2019 22:15",0.664,"10:15:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/5/2019 22:15",0.419,"WIDNR_133040","10:15:00"
"809",2019-02-06,"Pheasant Branch (USGS # 9KP41)","2/6/2019 22:20",0.596,"10:20:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/6/2019 22:20",0.407,"WIDNR_133040","10:20:00"
"810",2019-02-08,"Pheasant Branch (USGS # 9KP41)","2/8/2019 3:05",0.422,"3:05:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/8/2019 3:05",0.285,"WIDNR_133040","3:05:00"
"811",2019-02-11,"Pheasant Branch (USGS # 9KP41)","2/11/2019 10:00",0.173,"10:00:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/11/2019 10:00",0.131,"WIDNR_133040","10:00:00"
"812",2019-02-24,"Pheasant Branch (USGS # 9KP41)","2/24/2019 22:55",0.0689,"10:55:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/24/2019 22:55",0.0333,"WIDNR_133040","10:55:00"
"813",2019-02-26,"Pheasant Branch (USGS # 9KP41)","2/26/2019 1:55",0.0627,"1:55:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","2/26/2019 1:55",0.0362,"WIDNR_133040","1:55:00"
"814",2019-03-13,"Pheasant Branch (USGS # 9KP41)","3/13/2019 22:20",0.162,"10:20:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","3/13/2019 22:20",0.012,"WIDNR_133040","10:20:00"
"815",2019-03-14,"Pheasant Branch (USGS # 9KP41)","3/14/2019 22:25",0.658,"10:25:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","3/14/2019 22:25",0.325,"WIDNR_133040","10:25:00"
"816",2019-03-15,"Pheasant Branch (USGS # 9KP41)","3/15/2019 22:50",0.76,"10:50:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","3/15/2019 22:50",0.416,"WIDNR_133040","10:50:00"
"817",2019-03-16,"Pheasant Branch (USGS # 9KP41)","3/16/2019 11:40",0.812,"11:40:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","3/16/2019 11:40",0.473,"WIDNR_133040","11:40:00"
"818",2019-03-17,"Pheasant Branch (USGS # 9KP41)","3/17/2019 23:45",0.567,"11:45:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","3/17/2019 23:45",0.32,"WIDNR_133040","11:45:00"
"819",2019-03-18,"Pheasant Branch (USGS # 9KP41)","3/18/2019 11:50",0.459,"11:50:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","3/18/2019 11:50",0.289,"WIDNR_133040","11:50:00"
"820",2019-03-19,"Pheasant Branch (USGS # 9KP41)","3/19/2019 11:55",0.446,"11:55:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","3/19/2019 11:55",0.285,"WIDNR_133040","11:55:00"
"821",2019-03-20,"Pheasant Branch (USGS # 9KP41)","3/20/2019 22:00",0.352,"10:00:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","3/20/2019 22:00",0.24,"WIDNR_133040","10:00:00"
"822",2019-03-24,"Pheasant Branch (USGS # 9KP41)","3/24/2019 21:10",0.229,"9:10:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","3/24/2019 21:10",0.137,"WIDNR_133040","9:10:00"
"823",2019-03-25,"Pheasant Branch (USGS # 9KP41)","3/25/2019 13:00",0.203,"1:00:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","3/25/2019 13:00",0.116,"WIDNR_133040","1:00:00"
"824",2019-04-06,"Pheasant Branch (USGS # 9KP41)","4/6/2019 21:35",0.0667,"9:35:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","4/6/2019 21:35",0.004,"WIDNR_133040","9:35:00"
"825",2019-04-10,"Pheasant Branch (USGS # 9KP41)","4/10/2019 22:45",0.132,"10:45:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","4/10/2019 22:45",0.0046,"WIDNR_133040","10:45:00"
"826",2019-04-12,"Pheasant Branch (USGS # 9KP41)","4/12/2019 16:45",0.0897,"4:45:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","4/12/2019 16:45",0.0023,"WIDNR_133040","4:45:00"
"827",2019-04-13,"Pheasant Branch (USGS # 9KP41)","4/13/2019 18:25",0.087,"6:25:00","WIDNR_133040","Pheasant Branch (USGS # 9KP41)","4/13/2019 18:25",0.0036,"WIDNR_133040","6:25:00"
